time,stance,t_swing,tau,contact_l,contact_r,has_lifted,step_x,step_y,des_x,des_y,des_z,vx_des,vy_des,vz_des,act_x,act_y,act_z,switched
0.344000,0,0.126000,0.630000,1,0,1,-0.015547,0.031706,-0.003885,0.043180,0.042331,0.312633,0.493181,-0.311919,-0.008578,0.051068,0.039813,0
0.346000,0,0.128000,0.640000,1,0,1,-0.015547,0.031706,-0.003268,0.044166,0.041685,0.304012,0.493267,-0.334406,-0.008578,0.051068,0.039813,0
0.346000,0,0.130000,0.650000,1,0,1,-0.015547,0.031706,-0.002669,0.045152,0.040994,0.295364,0.492709,-0.356563,-0.008050,0.051849,0.039041,0
0.350000,0,0.132000,0.660000,1,0,1,-0.015547,0.031706,-0.002087,0.046137,0.040259,0.286663,0.491656,-0.378368,-0.006949,0.053389,0.037383,0
0.352000,0,0.134000,0.670000,1,0,1,-0.015547,0.031706,-0.001522,0.047119,0.039480,0.277952,0.489934,-0.399800,-0.006359,0.054147,0.036487,0
0.354000,0,0.136000,0.680000,1,0,1,-0.015547,0.031706,-0.000975,0.048096,0.038660,0.269243,0.487388,-0.420837,-0.006359,0.054147,0.036487,0
0.356000,0,0.138000,0.690000,1,0,1,-0.015547,0.031706,-0.000445,0.049068,0.037797,0.260528,0.484177,-0.441459,-0.005741,0.054901,0.035544,0
0.358000,0,0.140000,0.700000,1,0,1,-0.015547,0.031706,0.000067,0.050032,0.036894,0.251792,0.480470,-0.461645,-0.004437,0.056394,0.033522,0
0.360000,0,0.142000,0.710000,1,0,1,-0.016178,0.032052,0.000559,0.050990,0.035951,0.240874,0.477278,-0.481376,-0.003751,0.057129,0.032448,0
0.362000,0,0.144000,0.720000,1,0,1,-0.016178,0.032052,0.001030,0.051941,0.034969,0.230115,0.473130,-0.500632,-0.003751,0.057129,0.032448,0
0.364000,0,0.146000,0.730000,1,0,1,-0.016178,0.032052,0.001480,0.052883,0.033949,0.219482,0.468899,-0.519393,-0.003083,0.057990,0.031268,0
0.364000,0,0.148000,0.740000,1,0,1,-0.016178,0.032052,0.001908,0.053815,0.032892,0.208970,0.463175,-0.537642,-0.002377,0.058562,0.030195,0
0.368000,0,0.150000,0.750000,1,0,1,-0.016178,0.032052,0.002316,0.054736,0.031799,0.198592,0.456928,-0.555360,-0.000966,0.059954,0.027777,0
0.370000,0,0.152000,0.760000,1,0,1,-0.016178,0.032052,0.002703,0.055643,0.030671,0.188358,0.449909,-0.572531,-0.000254,0.060633,0.026507,0
0.372000,0,0.154000,0.770000,1,0,1,-0.016178,0.032052,0.003069,0.056535,0.029509,0.178246,0.442129,-0.589136,0.000448,0.061292,0.025212,0
0.372000,0,0.156000,0.780000,1,0,1,-0.016178,0.032052,0.003416,0.057410,0.028314,0.168309,0.433278,-0.605160,0.000448,0.061292,0.025212,0
0.376000,0,0.158000,0.790000,1,0,1,-0.016178,0.032052,0.003743,0.058268,0.027089,0.158527,0.423951,-0.620586,0.001866,0.062547,0.022527,0
0.378000,0,0.160000,0.800000,1,0,1,-0.016178,0.032052,0.004050,0.059106,0.025833,0.148922,0.413806,-0.635400,0.002580,0.063145,0.021138,0
0.380000,0,0.162000,0.810000,1,0,1,-0.016178,0.032052,0.004339,0.059923,0.024547,0.139500,0.402841,-0.649588,0.003299,0.063721,0.019722,0
0.382000,0,0.164000,0.820000,1,0,1,-0.016178,0.032052,0.004608,0.060716,0.023235,0.130254,0.390674,-0.663134,0.003299,0.063721,0.019722,0
0.384000,0,0.166000,0.830000,1,0,1,-0.016178,0.032052,0.004860,0.061485,0.021895,0.121273,0.378084,-0.676025,0.004742,0.064804,0.016813,0
0.386000,0,0.168000,0.840000,1,0,1,-0.016866,0.031754,0.005086,0.062225,0.020531,0.104964,0.361342,-0.688250,0.005464,0.065311,0.015323,0
0.388000,0,0.170000,0.850000,1,0,1,-0.016866,0.031754,0.005281,0.062931,0.019143,0.089862,0.344178,-0.699795,0.006174,0.065791,0.013821,0
0.388000,0,0.172000,0.860000,1,0,1,-0.016866,0.031754,0.005446,0.063601,0.017732,0.075919,0.326025,-0.710650,0.006174,0.065791,0.013821,0
0.392000,0,0.174000,0.870000,1,0,1,-0.016866,0.031754,0.005588,0.064235,0.016301,0.066377,0.307790,-0.720803,0.007680,0.066620,0.010724,0
0.394000,0,0.176000,0.880000,1,0,1,-0.016866,0.031754,0.005712,0.064831,0.014850,0.057452,0.288414,-0.730245,0.007680,0.066620,0.010724,0
0.394000,0,0.178000,0.890000,1,0,1,-0.016866,0.031754,0.005819,0.065389,0.013380,0.049542,0.268469,-0.738966,0.008330,0.066983,0.009162,0
0.398000,0,0.180000,0.900000,1,0,1,-0.016866,0.031754,0.005912,0.065906,0.011894,0.043210,0.248562,-0.746958,0.009576,0.067592,0.005986,0
0.400000,0,0.182000,0.910000,1,0,1,-0.016866,0.031754,0.005992,0.066377,0.010393,0.037287,0.222677,-0.754213,0.010199,0.067836,0.004360,0
0.402000,0,0.184000,0.920000,1,0,1,-0.016866,0.031754,0.006061,0.066793,0.008878,0.031383,0.193647,-0.760723,0.010199,0.067836,0.004360,0
0.402000,0,0.186000,0.930000,1,0,1,-0.016866,0.031754,0.006118,0.067151,0.007350,0.026410,0.164729,-0.766483,0.010819,0.068045,0.002723,0
0.406000,1,0.000000,0.000000,1,1,0,-0.016866,0.031754,0.023211,0.036682,-0.003557,-0.008362,0.018837,0.785398,0.023220,0.036664,-0.003572,1
0.408000,1,0.002000,0.010000,1,1,0,-0.016866,0.031754,0.023186,0.036739,-0.001986,-0.016433,0.037323,0.785011,0.023244,0.036682,-0.003539,0
0.410000,1,0.004000,0.020000,1,1,0,-0.009714,-0.001560,0.023148,0.036821,-0.000417,-0.022127,0.045129,0.783848,0.023244,0.036682,-0.003539,0
0.410000,1,0.006000,0.030000,1,1,0,-0.009714,-0.001560,0.023098,0.036919,0.001149,-0.027597,0.052790,0.781913,0.023250,0.036644,-0.003142,0
0.414000,1,0.008000,0.040000,1,1,0,-0.009714,-0.001560,0.023038,0.037032,0.002710,-0.032791,0.060315,0.779205,0.023025,0.036339,-0.001324,0
0.416000,1,0.010000,0.050000,1,1,0,-0.009714,-0.001560,0.022967,0.037160,0.004265,-0.037870,0.067669,0.775729,0.023025,0.036339,-0.001324,0
0.418000,1,0.012000,0.060000,1,1,0,-0.009714,-0.001560,0.022886,0.037303,0.005812,-0.043054,0.075110,0.771487,0.021904,0.036796,-0.000066,0
0.418000,1,0.014000,0.070000,1,1,0,-0.009714,-0.001560,0.022795,0.037461,0.007350,-0.048047,0.082342,0.766483,0.021602,0.036401,0.001247,0
0.422000,1,0.016000,0.080000,0,1,1,-0.009714,-0.001560,0.022694,0.037632,0.008878,-0.052548,0.089165,0.760723,0.021628,0.035228,0.003828,0
0.424000,1,0.018000,0.090000,0,1,1,-0.009714,-0.001560,0.022585,0.037817,0.010393,-0.056938,0.095818,0.754213,0.021628,0.035228,0.003828,0
0.424000,1,0.020000,0.100000,0,1,1,-0.009714,-0.001560,0.022467,0.038015,0.011894,-0.061174,0.102288,0.746958,0.021248,0.034987,0.005067,0
0.428000,1,0.022000,0.110000,0,1,1,-0.009714,-0.001560,0.022340,0.038226,0.013380,-0.065325,0.108561,0.738966,0.020259,0.034703,0.007616,0
0.430000,1,0.024000,0.120000,0,1,1,-0.009714,-0.001560,0.022205,0.038449,0.014850,-0.069367,0.114665,0.730245,0.020259,0.034703,0.007616,0
0.430000,1,0.026000,0.130000,0,1,1,-0.009714,-0.001560,0.022063,0.038685,0.016301,-0.073248,0.120559,0.720803,0.019951,0.034608,0.009017,0
0.434000,1,0.028000,0.140000,0,1,1,-0.009714,-0.001560,0.021913,0.038931,0.017732,-0.076929,0.126208,0.710650,0.019279,0.034674,0.011934,0
0.436000,1,0.030000,0.150000,0,1,1,-0.019656,-0.002391,0.021751,0.039189,0.019143,-0.084582,0.131349,0.699795,0.019279,0.034674,0.011934,0
0.436000,1,0.032000,0.160000,0,1,1,-0.019656,-0.002391,0.021574,0.039457,0.020531,-0.091989,0.136292,0.688250,0.018903,0.034836,0.013442,0
0.440000,1,0.034000,0.170000,0,1,1,-0.019656,-0.002391,0.021383,0.039734,0.021895,-0.099092,0.141122,0.676025,0.018627,0.035274,0.014957,0
0.442000,1,0.036000,0.180000,0,1,1,-0.019656,-0.002391,0.021178,0.040021,0.023235,-0.105996,0.145653,0.663134,0.018097,0.035379,0.016439,0
0.442000,1,0.038000,0.190000,0,1,1,-0.019656,-0.002391,0.020959,0.040317,0.024547,-0.112650,0.149978,0.649588,0.017641,0.035764,0.017912,0
0.444000,1,0.040000,0.200000,0,1,1,-0.019656,-0.002391,0.020728,0.040621,0.025833,-0.119104,0.154150,0.635400,0.017641,0.035764,0.017912,0
0.448000,1,0.042000,0.210000,0,1,1,-0.019656,-0.002391,0.020483,0.040933,0.027089,-0.125201,0.158018,0.620586,0.016068,0.037348,0.022101,0
0.450000,1,0.044000,0.220000,0,1,1,-0.019656,-0.002391,0.020227,0.041253,0.028314,-0.131103,0.161737,0.605160,0.016068,0.037348,0.022101,0
0.452000,1,0.046000,0.230000,0,1,1,-0.019656,-0.002391,0.019959,0.041580,0.029509,-0.136759,0.165260,0.589136,0.015474,0.038018,0.023428,0
0.454000,1,0.048000,0.240000,0,1,1,-0.019656,-0.002391,0.019680,0.041914,0.030671,-0.142125,0.168555,0.572531,0.014214,0.039537,0.025975,0
0.456000,1,0.050000,0.250000,0,1,1,-0.019656,-0.002391,0.019391,0.042254,0.031799,-0.147254,0.171669,0.555360,0.013549,0.040378,0.027199,0
0.458000,1,0.052000,0.260000,0,1,1,-0.019656,-0.002391,0.019091,0.042600,0.032892,-0.152149,0.174608,0.537642,0.012865,0.041264,0.028387,0
0.460000,1,0.054000,0.270000,0,1,1,-0.019656,-0.002391,0.018782,0.042952,0.033949,-0.156812,0.177376,0.519393,0.012165,0.042187,0.029537,0
0.462000,1,0.056000,0.280000,0,1,1,-0.030446,0.000421,0.018458,0.043311,0.034969,-0.167445,0.181606,0.500632,0.012165,0.042187,0.029537,0
0.462000,1,0.058000,0.290000,0,1,1,-0.030446,0.000421,0.018113,0.043678,0.035951,-0.177675,0.185624,0.481376,0.011452,0.043140,0.030650,0
0.466000,1,0.060000,0.300000,0,1,1,-0.030446,0.000421,0.017748,0.044053,0.036894,-0.187464,0.189417,0.461645,0.009989,0.045113,0.032754,0
0.468000,1,0.062000,0.310000,0,1,1,-0.030446,0.000421,0.017363,0.044436,0.037797,-0.196896,0.193023,0.441459,0.009989,0.045113,0.032754,0
0.470000,1,0.064000,0.320000,0,1,1,-0.030446,0.000421,0.016960,0.044825,0.038660,-0.205940,0.196436,0.420837,0.009220,0.046140,0.033761,0
0.472000,1,0.066000,0.330000,0,1,1,-0.030446,0.000421,0.016540,0.045222,0.039480,-0.214602,0.199665,0.399800,0.008430,0.047182,0.034737,0
0.474000,1,0.068000,0.340000,0,1,1,-0.030446,0.000421,0.016102,0.045624,0.040259,-0.222856,0.202722,0.378368,0.006818,0.049265,0.036578,0
0.476000,1,0.070000,0.350000,0,1,1,-0.030446,0.000421,0.015649,0.046032,0.040994,-0.230731,0.205605,0.356563,0.005994,0.050306,0.037438,0
0.478000,1,0.072000,0.360000,0,1,1,-0.030446,0.000421,0.015180,0.046446,0.041685,-0.238252,0.208300,0.334406,0.005994,0.050306,0.037438,0
0.480000,1,0.074000,0.370000,0,1,1,-0.030446,0.000421,0.014696,0.046865,0.042331,-0.245395,0.210826,0.311919,0.005164,0.051340,0.038248,0
0.482000,1,0.076000,0.380000,0,1,1,-0.030446,0.000421,0.014198,0.047289,0.042932,-0.252159,0.213186,0.289124,0.004333,0.052357,0.039009,0
0.484000,1,0.078000,0.390000,0,1,1,-0.030446,0.000421,0.013687,0.047718,0.043487,-0.258545,0.215380,0.266044,0.003504,0.053353,0.039719,0
0.486000,1,0.080000,0.400000,0,1,1,-0.039799,0.001158,0.013157,0.048152,0.043996,-0.272221,0.218017,0.242701,0.002674,0.054330,0.040380,0
0.488000,1,0.082000,0.410000,0,1,1,-0.039799,0.001158,0.012599,0.048590,0.044458,-0.285270,0.220486,0.219119,0.001845,0.055290,0.040998,0
0.490000,1,0.084000,0.420000,0,1,1,-0.039799,0.001158,0.012016,0.049033,0.044872,-0.297690,0.222851,0.195321,0.000205,0.057131,0.042114,0
0.492000,1,0.086000,0.430000,0,1,1,-0.039799,0.001158,0.011409,0.049481,0.045239,-0.309502,0.225000,0.171329,0.000205,0.057131,0.042114,0
0.494000,1,0.088000,0.440000,0,1,1,-0.039799,0.001158,0.010778,0.049933,0.045558,-0.320710,0.227003,0.147169,-0.000629,0.058014,0.042616,0
0.496000,1,0.090000,0.450000,0,1,1,-0.039799,0.001158,0.010126,0.050389,0.045828,-0.331320,0.228865,0.122863,-0.001473,0.058859,0.043080,0
0.498000,1,0.092000,0.460000,0,1,1,-0.039799,0.001158,0.009453,0.050849,0.046049,-0.341335,0.230665,0.098436,-0.003151,0.060416,0.043861,0
0.500000,1,0.094000,0.470000,0,1,1,-0.039799,0.001158,0.008761,0.051312,0.046221,-0.350741,0.232236,0.073912,-0.003151,0.060416,0.043861,0
0.502000,1,0.096000,0.480000,0,1,1,-0.039799,0.001158,0.008051,0.051778,0.046345,-0.359546,0.233671,0.049316,-0.003993,0.061137,0.044175,0
0.504000,1,0.098000,0.490000,0,1,1,-0.039799,0.001158,0.007323,0.052246,0.046419,-0.367762,0.235069,0.024670,-0.005654,0.062458,0.044642,0
0.506000,1,0.100000,0.500000,0,1,1,-0.039799,0.001158,0.006580,0.052718,0.046443,-0.375378,0.236332,-0.000000,-0.006474,0.063061,0.044792,0
0.508000,1,0.102000,0.510000,0,1,1,-0.039799,0.001158,0.005822,0.053192,0.046419,-0.382396,0.237460,-0.024670,-0.007277,0.063619,0.044891,0
0.510000,1,0.104000,0.520000,0,1,1,-0.046710,-0.001692,0.005042,0.053664,0.046345,-0.397614,0.234707,-0.049316,-0.007277,0.063619,0.044891,0
0.512000,1,0.106000,0.530000,0,1,1,-0.046710,-0.001692,0.004233,0.054131,0.046221,-0.411863,0.231980,-0.073912,-0.008063,0.064136,0.044942,0
0.514000,1,0.108000,0.540000,0,1,1,-0.046710,-0.001692,0.003395,0.054592,0.046049,-0.425172,0.229415,-0.098436,-0.009585,0.065050,0.044893,0
0.516000,1,0.110000,0.550000,0,1,1,-0.046710,-0.001692,0.002532,0.055048,0.045828,-0.437540,0.226881,-0.122863,-0.010356,0.065441,0.044794,0
0.518000,1,0.112000,0.560000,0,1,1,-0.046710,-0.001692,0.001646,0.055500,0.045558,-0.448917,0.224230,-0.147169,-0.010356,0.065441,0.044794,0
0.520000,1,0.114000,0.570000,0,1,1,-0.046710,-0.001692,0.000737,0.055946,0.045239,-0.460004,0.221867,-0.171329,-0.011516,0.065916,0.044666,0
0.522000,1,0.116000,0.580000,0,1,1,-0.046710,-0.001692,-0.000194,0.056387,0.044872,-0.470088,0.219473,-0.195321,-0.012275,0.066177,0.044484,0
0.524000,1,0.118000,0.590000,0,1,1,-0.046710,-0.001692,-0.001143,0.056824,0.044458,-0.479170,0.217050,-0.219119,-0.013032,0.066393,0.044254,0
0.528000,1,0.120000,0.600000,0,1,1,-0.046710,-0.001692,-0.002109,0.057255,0.043996,-0.486683,0.214650,-0.242701,-0.014247,0.066682,0.043592,0
0.530000,1,0.122000,0.610000,0,1,1,-0.046710,-0.001692,-0.003089,0.057682,0.043487,-0.493250,0.212267,-0.266044,-0.015020,0.066809,0.043178,0
0.532000,1,0.124000,0.620000,0,1,1,-0.046710,-0.001692,-0.004081,0.058104,0.042932,-0.498864,0.209895,-0.289124,-0.015778,0.066901,0.042713,0
0.532000,1,0.126000,0.630000,0,1,1,-0.046710,-0.001692,-0.005085,0.058522,0.042331,-0.504148,0.207435,-0.311919,-0.016793,0.066910,0.042244,0
0.536000,1,0.128000,0.640000,0,1,1,-0.053279,-0.006979,-0.006112,0.058922,0.041685,-0.523241,0.193164,-0.334406,-0.018188,0.066899,0.041112,0
0.538000,1,0.130000,0.650000,0,1,1,-0.053279,-0.006979,-0.007176,0.059295,0.040994,-0.540442,0.179379,-0.356563,-0.018188,0.066899,0.041112,0
0.540000,1,0.132000,0.660000,0,1,1,-0.053279,-0.006979,-0.008273,0.059640,0.040259,-0.555791,0.166225,-0.378368,-0.018860,0.066855,0.040476,0
0.542000,1,0.134000,0.670000,0,1,1,-0.053279,-0.006979,-0.009398,0.059960,0.039480,-0.568624,0.154073,-0.399800,-0.019271,0.066932,0.039767,0
0.542000,1,0.136000,0.680000,0,1,1,-0.053279,-0.006979,-0.010546,0.060257,0.038660,-0.579748,0.142567,-0.420837,-0.019976,0.066830,0.039062,0
0.546000,1,0.138000,0.690000,0,1,1,-0.053279,-0.006979,-0.011716,0.060531,0.037797,-0.589684,0.131184,-0.441459,-0.020884,0.066506,0.038345,0
0.548000,1,0.140000,0.700000,0,1,1,-0.053279,-0.006979,-0.012904,0.060782,0.036894,-0.597753,0.120425,-0.461645,-0.021615,0.066290,0.037543,0
0.550000,1,0.142000,0.710000,0,1,1,-0.053279,-0.006979,-0.014106,0.061013,0.035951,-0.603951,0.110284,-0.481376,-0.022370,0.066032,0.036687,0
0.552000,1,0.144000,0.720000,0,1,1,-0.053279,-0.006979,-0.015318,0.061224,0.034969,-0.608275,0.100754,-0.500632,-0.023121,0.065747,0.035788,0
0.552000,1,0.146000,0.730000,0,1,1,-0.053279,-0.006979,-0.016537,0.061417,0.033949,-0.610287,0.092588,-0.519393,-0.023747,0.065638,0.034803,0
0.556000,1,0.148000,0.740000,0,1,1,-0.053279,-0.006979,-0.017758,0.061595,0.032892,-0.610439,0.085143,-0.537642,-0.025201,0.064983,0.032754,0
0.558000,1,0.150000,0.750000,0,1,1,-0.053279,-0.006979,-0.018978,0.061758,0.031799,-0.608712,0.078206,-0.555360,-0.025914,0.064638,0.031654,0
0.560000,1,0.152000,0.760000,0,1,1,-0.053279,-0.006979,-0.020192,0.061908,0.030671,-0.605094,0.071564,-0.572531,-0.025914,0.064638,0.031654,0
0.562000,1,0.154000,0.770000,0,1,1,-0.059555,-0.012637,-0.021432,0.062013,0.029509,-0.634338,0.033691,-0.589136,-0.026740,0.064087,0.030584,0
0.562000,1,0.156000,0.780000,0,1,1,-0.059555,-0.012637,-0.022726,0.062045,0.028314,-0.658569,-0.000792,-0.605160,-0.027416,0.063734,0.029441,0
0.566000,1,0.158000,0.790000,0,1,1,-0.059555,-0.012637,-0.024063,0.062013,0.027089,-0.677300,-0.030353,-0.620586,-0.028727,0.063166,0.026983,0
0.566000,1,0.160000,0.800000,0,1,1,-0.059555,-0.012637,-0.025432,0.061926,0.025833,-0.691023,-0.056953,-0.635400,-0.028727,0.063166,0.026983,0
0.570000,1,0.162000,0.810000,0,1,1,-0.059555,-0.012637,-0.026824,0.061786,0.024547,-0.700371,-0.081613,-0.649588,-0.030477,0.061904,0.024467,0
0.572000,1,0.164000,0.820000,0,1,1,-0.059555,-0.012637,-0.028230,0.061601,0.023235,-0.704633,-0.102898,-0.663134,-0.031387,0.061292,0.023131,0
0.574000,1,0.166000,0.830000,0,1,1,-0.059555,-0.012637,-0.029639,0.061377,0.021895,-0.703793,-0.120828,-0.676025,-0.032307,0.060657,0.021750,0
0.576000,1,0.168000,0.840000,0,1,1,-0.059555,-0.012637,-0.031042,0.061120,0.020531,-0.697878,-0.135760,-0.688250,-0.032307,0.060657,0.021750,0
0.576000,1,0.170000,0.850000,0,1,1,-0.059555,-0.012637,-0.032427,0.060837,0.019143,-0.686839,-0.147313,-0.699795,-0.033207,0.060012,0.020345,0
0.580000,1,0.172000,0.860000,0,1,1,-0.059555,-0.012637,-0.033785,0.060534,0.017732,-0.670580,-0.155119,-0.710650,-0.034912,0.058726,0.017487,0
0.582000,1,0.174000,0.870000,0,1,1,-0.059555,-0.012637,-0.035106,0.060218,0.016301,-0.649172,-0.159670,-0.720803,-0.035708,0.058096,0.016019,0
0.584000,1,0.176000,0.880000,0,1,1,-0.059555,-0.012637,-0.036379,0.059897,0.014850,-0.622611,-0.160986,-0.730245,-0.036460,0.057483,0.014540,0
0.586000,1,0.178000,0.890000,0,1,1,-0.067803,-0.018444,-0.037785,0.059441,0.013380,-0.776964,-0.290525,-0.738966,-0.036460,0.057483,0.014540,0
0.586000,1,0.180000,0.900000,0,1,1,-0.067803,-0.018444,-0.039454,0.058758,0.011894,-0.885253,-0.387312,-0.746958,-0.037027,0.057035,0.013014,0
0.590000,1,0.182000,0.910000,0,1,1,-0.067803,-0.018444,-0.041256,0.057936,0.010393,-0.911786,-0.431810,-0.754213,-0.038388,0.055802,0.010046,0
0.592000,1,0.184000,0.920000,0,1,1,-0.067803,-0.018444,-0.043049,0.057066,0.008878,-0.879566,-0.436893,-0.760723,-0.039354,0.054992,0.008516,0
0.594000,1,0.186000,0.930000,0,1,1,-0.067803,-0.018444,-0.044740,0.056212,0.007350,-0.810442,-0.415767,-0.766483,-0.040670,0.053934,0.006989,0
0.596000,1,0.188000,0.940000,0,1,1,-0.067803,-0.018444,-0.046271,0.055417,0.005812,-0.721245,-0.379413,-0.771487,-0.040670,0.053934,0.006989,0
0.596000,1,0.190000,0.950000,0,1,1,-0.067803,-0.018444,-0.047622,0.054703,0.004265,-0.630259,-0.334293,-0.775729,-0.042338,0.052801,0.005446,0
0.600000,1,0.192000,0.960000,0,1,1,-0.067803,-0.018444,-0.048783,0.054083,0.002710,-0.532298,-0.286690,-0.779205,-0.043491,0.051694,0.003845,0
0.602000,1,0.194000,0.970000,0,1,1,-0.067803,-0.018444,-0.049749,0.053558,0.001149,-0.435402,-0.238628,-0.781913,-0.044434,0.050743,0.002199,0
0.602000,0,0.000000,0.000000,1,1,0,-0.067803,-0.018444,0.015623,0.070318,-0.003557,-0.038111,-0.011538,0.785398,0.015662,0.070330,-0.001978,1
0.606000,0,0.002000,0.010000,1,1,0,-0.067803,-0.018444,0.015509,0.070283,-0.001986,-0.075654,-0.023145,0.785011,0.015909,0.070508,-0.001870,0
0.608000,0,0.004000,0.020000,1,1,0,-0.067803,-0.018444,0.015321,0.070226,-0.000417,-0.112423,-0.034511,0.783848,0.015909,0.070508,-0.001870,0
0.608000,0,0.006000,0.030000,1,1,0,-0.067803,-0.018444,0.015060,0.070145,0.001149,-0.148460,-0.045744,0.781913,0.016028,0.070593,-0.001820,0
0.612000,0,0.008000,0.040000,1,1,0,-0.016186,-0.000178,0.014744,0.070049,0.002710,-0.167325,-0.050913,0.779205,0.014712,0.070553,-0.000832,0
0.614000,0,0.010000,0.050000,1,1,0,-0.016186,-0.000178,0.014391,0.069942,0.004265,-0.185872,-0.055968,0.775729,0.013508,0.070257,0.000169,0
0.614000,0,0.012000,0.060000,1,1,0,-0.016186,-0.000178,0.014001,0.069825,0.005812,-0.203987,-0.060904,0.771487,0.013508,0.070257,0.000169,0
0.616000,0,0.014000,0.070000,1,1,0,-0.016186,-0.000178,0.013575,0.069698,0.007350,-0.221750,-0.066050,0.766483,0.012189,0.068806,0.001440,0
0.620000,0,0.016000,0.080000,1,0,1,-0.016186,-0.000178,0.013114,0.069561,0.008878,-0.239130,-0.071162,0.760723,0.009587,0.067235,0.004332,0
0.622000,0,0.018000,0.090000,1,0,1,-0.016186,-0.000178,0.012619,0.069414,0.010393,-0.256080,-0.075840,0.754213,0.008278,0.067319,0.005937,0
0.624000,0,0.020000,0.100000,1,0,1,-0.016186,-0.000178,0.012090,0.069257,0.011894,-0.272595,-0.080396,0.746958,0.008278,0.067319,0.005937,0
0.624000,0,0.022000,0.110000,1,0,1,-0.016186,-0.000178,0.011529,0.069092,0.013380,-0.288695,-0.085222,0.738966,0.006934,0.065364,0.007750,0
0.626000,0,0.024000,0.120000,1,0,1,-0.016186,-0.000178,0.010936,0.068917,0.014850,-0.304364,-0.089947,0.730245,0.005712,0.064405,0.009580,0
0.630000,0,0.026000,0.130000,1,0,1,-0.016186,-0.000178,0.010312,0.068732,0.016301,-0.319483,-0.094278,0.720803,0.003866,0.063416,0.013338,0
0.630000,0,0.028000,0.140000,1,0,1,-0.016186,-0.000178,0.009658,0.068539,0.017732,-0.334273,-0.098831,0.710650,0.002692,0.061739,0.015261,0
0.632000,0,0.030000,0.150000,1,0,1,-0.016186,-0.000178,0.008975,0.068337,0.019143,-0.348628,-0.103252,0.699795,0.002692,0.061739,0.015261,0
0.634000,0,0.032000,0.160000,1,0,1,-0.016186,-0.000178,0.008264,0.068126,0.020531,-0.362538,-0.107564,0.688250,0.001785,0.060941,0.017163,0
0.638000,0,0.034000,0.170000,1,0,1,-0.025960,-0.005928,0.007521,0.067904,0.021895,-0.380197,-0.114261,0.676025,-0.000132,0.059529,0.020838,0
0.640000,0,0.036000,0.180000,1,0,1,-0.025960,-0.005928,0.006744,0.067669,0.023235,-0.397319,-0.120763,0.663134,-0.000132,0.059529,0.020838,0
0.642000,0,0.038000,0.190000,1,0,1,-0.025960,-0.005928,0.005932,0.067422,0.024547,-0.413894,-0.127093,0.649588,-0.001161,0.058913,0.022608,0
0.642000,0,0.040000,0.200000,1,0,1,-0.025960,-0.005928,0.005088,0.067161,0.025833,-0.429921,-0.133250,0.635400,-0.002235,0.058367,0.024322,0
0.646000,0,0.042000,0.210000,1,0,1,-0.025960,-0.005928,0.004213,0.066889,0.027089,-0.445393,-0.139255,0.620586,-0.004558,0.057465,0.027574,0
0.648000,0,0.044000,0.220000,1,0,1,-0.025960,-0.005928,0.003307,0.066604,0.028314,-0.460328,-0.145063,0.605160,-0.004558,0.057465,0.027574,0
0.650000,0,0.046000,0.230000,1,0,1,-0.025960,-0.005928,0.002372,0.066308,0.029509,-0.474719,-0.150695,0.589136,-0.005815,0.057101,0.029113,0
0.652000,0,0.048000,0.240000,1,0,1,-0.025960,-0.005928,0.001409,0.066002,0.030671,-0.488566,-0.156151,0.572531,-0.007114,0.056799,0.030595,0
0.654000,0,0.050000,0.250000,1,0,1,-0.025960,-0.005928,0.000418,0.065684,0.031799,-0.501866,-0.161449,0.555360,-0.009858,0.056356,0.033387,0
