time,Fx,Fy,Fz
9.576000,7.659367,7.250575,72.120294
9.578000,8.080324,8.226331,71.212521
9.580000,7.709765,7.858402,71.509822
9.582000,7.279798,7.603171,70.178458
9.584000,6.872793,7.091161,70.602837
9.586000,7.056922,6.596692,72.309584
9.588000,6.093267,5.889795,73.633634
9.590000,5.660261,5.350162,74.321767
9.592000,7.027122,5.822645,72.224405
9.594000,6.625856,5.342595,72.818175
9.596000,4.508679,3.882948,76.316396
9.598000,3.966919,3.332244,77.268118
9.600000,4.800099,3.630306,75.806096
9.602000,3.192058,2.460332,78.739606
9.604000,2.197883,3.835020,79.520583
9.606000,3.056299,4.520591,77.794837
9.608000,2.028364,3.380891,80.351729
9.610000,1.989210,3.044420,80.792065
9.612000,2.628019,3.314541,79.591309
9.614000,1.882699,2.286042,81.964685
9.616000,1.885319,1.956766,82.585475
9.618000,2.501560,2.368186,81.278602
9.620000,2.108914,1.567369,83.333231
9.622000,2.217585,1.392079,83.743708
9.624000,2.294346,1.168139,84.366122
9.626000,2.455182,1.055786,84.775921
9.628000,-0.202693,7.718351,87.028618
9.630000,-0.717943,7.456728,88.164098
9.632000,0.455138,6.836723,87.975432
9.634000,1.003291,5.832948,88.362739
9.636000,1.728774,4.719817,88.577320
9.638000,2.378048,3.719519,88.832580
9.640000,3.021396,2.763866,89.085928
9.642000,3.668565,1.841953,89.333280
9.644000,4.320844,0.952631,89.577790
9.646000,5.013839,-0.029752,89.815981
9.648000,5.227064,-1.897049,90.837859
9.650000,5.822373,-3.088000,91.271318
9.652000,6.735433,-3.620207,91.195358
9.654000,1.733545,25.229379,94.813084
9.656000,4.474349,17.547905,93.436458
9.658000,6.936695,11.835972,92.079165
9.660000,9.762348,4.826568,90.323711
9.662000,12.419163,-1.135634,88.585741
9.664000,14.252720,-4.489403,87.504089
9.666000,11.461883,-13.139754,120.547625
9.668000,-30.128491,18.816041,289.932222
9.670000,-30.132518,17.517022,297.365799
9.672000,-28.574494,15.920616,289.552183
9.674000,-26.683213,14.346703,280.595407
9.676000,-24.541238,12.790712,271.381867
9.678000,-19.382443,9.557030,260.741526
9.680000,-17.784750,7.946620,250.097299
9.682000,-16.300353,6.514668,239.439835
9.684000,-14.472714,4.906420,228.003576
9.686000,-12.374311,3.379245,217.926695
9.688000,-10.152627,1.894272,208.471788
9.690000,-7.792021,0.324341,198.621357
9.692000,-5.429988,-1.172783,189.344601
9.694000,-3.812431,-1.600023,190.455636
9.696000,-1.950536,-3.544218,174.045378
9.698000,0.246851,-4.710528,166.577103
9.700000,4.136018,-6.306350,160.571805
9.702000,3.842426,-6.504949,154.076236
9.704000,3.585124,-5.615880,149.425526
9.706000,4.724833,-6.122491,143.540444
9.708000,5.997093,-6.636925,138.076825
9.710000,7.335970,-7.222245,133.278551
9.712000,10.801947,-8.479545,128.411671
9.714000,10.069300,-8.176488,124.508705
9.716000,11.282652,-8.686478,120.062449
9.718000,11.521883,-9.076697,115.779008
9.720000,12.225716,-9.447887,111.690557
9.722000,13.098437,-9.748737,108.228809
9.724000,13.767577,-9.977699,105.029731
9.726000,14.800006,-10.150274,101.906549
9.728000,14.673792,-10.307536,98.958510
9.730000,15.599976,-10.392958,95.944351
9.732000,15.441713,-10.440370,93.673854
9.734000,18.496568,-11.531251,89.530268
9.736000,19.165631,-11.557341,87.125496
9.738000,15.871436,-10.406567,87.290427
9.740000,18.651867,-11.371733,83.335097
9.742000,18.662287,-11.271330,81.708192
9.744000,18.558914,-11.008796,80.261526
9.746000,17.547452,-10.623358,79.638325
9.748000,14.084722,-9.133534,81.324346
9.750000,13.678205,-8.830172,80.452555
9.752000,13.607618,-8.633432,79.570196
9.754000,14.355377,-9.067574,78.066428
9.756000,17.280499,-10.127085,74.467623
9.758000,14.154604,-8.621611,76.821790
9.760000,14.152736,-8.328595,76.204460
9.762000,13.125450,-7.770506,76.580022
9.764000,13.426446,-7.636972,75.636681
9.766000,12.546401,-7.130473,76.009473
9.768000,12.194955,-6.779547,75.888278
9.770000,11.915573,-6.444933,75.799315
9.772000,11.528580,-6.062134,75.794494
9.774000,10.766079,-5.521297,76.170914
9.776000,11.479636,-5.554574,75.304205
9.778000,11.129166,-5.788044,75.217388
9.780000,10.090717,-5.203389,76.156510
9.782000,10.307142,-5.108372,75.763921
9.784000,9.272177,-4.434487,76.850709
9.786000,10.079301,-4.521893,76.101761
9.788000,9.318626,-3.931251,76.880812
9.790000,8.236204,-3.239716,78.046979
9.792000,8.304836,-3.066580,78.100566
9.794000,8.086451,-2.722749,78.364944
9.796000,7.793611,-2.388471,78.812951
9.798000,7.509345,-2.079086,79.268769
9.800000,7.180499,-1.764859,79.779283
9.802000,6.871577,-1.475346,80.283939
9.804000,5.630962,-2.228874,81.382055
9.806000,5.296020,-2.056774,81.939012
9.808000,5.181286,-1.797673,82.352026
9.810000,5.039269,-1.539611,82.788136
9.812000,4.945050,-1.292367,83.191406
9.814000,4.873604,-1.071611,83.577526
9.816000,4.829567,-0.878758,83.942211
9.818000,4.808643,-0.714948,84.289139
9.820000,4.877750,-0.589009,84.562095
9.822000,4.873101,-0.491037,84.904036
9.824000,6.292700,-1.132645,83.855501
9.826000,6.399643,-1.088694,84.121134
9.828000,4.897872,-0.211633,85.992359
9.830000,1.517068,-5.598422,89.285183
9.832000,1.323274,-5.586112,89.956964
9.834000,1.372834,-5.656328,90.407056
9.836000,1.938771,-4.959586,90.433849
9.838000,5.231727,-5.515692,87.717732
9.840000,5.804344,-4.719909,86.725928
9.842000,6.333607,-3.689218,87.762445
9.844000,6.715861,-2.574858,87.963442
9.846000,5.913443,-0.832055,87.988730
9.848000,6.563051,-0.025427,88.895550
9.850000,7.084868,1.647808,89.673430
9.852000,2.319993,5.352887,95.365057
9.854000,-10.863070,-18.563881,109.976550
9.856000,-5.049743,-12.371384,104.763394
9.858000,0.556249,-8.143516,99.762817
9.860000,6.659578,-2.748441,94.184987
9.862000,11.492550,1.211726,89.817970
9.864000,15.017723,3.689726,86.744062
9.866000,18.083831,5.562169,84.149522
9.868000,-36.019668,-19.567444,323.390149
9.870000,-35.454901,-17.888093,331.363767
9.872000,-32.591041,-16.288062,338.212649
9.874000,-30.756237,-15.154511,329.103525
9.876000,-28.789795,-14.077554,319.158735
9.878000,-26.837222,-13.155016,309.078955
9.880000,-23.190560,-11.080882,298.036699
9.882000,-20.831180,-9.920438,287.201907
9.884000,-20.230651,-9.165631,274.839358
9.886000,-19.221538,-8.145174,261.450777
9.888000,-17.657563,-6.902885,248.788286
9.890000,-15.676128,-5.483757,236.571682
9.892000,-13.503403,-3.905458,223.774257
9.894000,-11.125917,-2.255636,211.586691
9.896000,-8.750575,-0.746641,201.226373
9.898000,-6.295966,0.856824,190.553281
9.900000,-4.045538,2.226371,181.532916
9.902000,-1.923337,3.489589,173.164722
9.904000,-2.539158,2.460790,166.298704
9.906000,-1.069103,3.264391,161.939157
9.908000,0.751357,4.311651,152.212017
9.910000,2.496323,5.371527,145.170356
9.912000,4.123775,6.375448,138.426997
9.914000,5.267001,7.440156,132.303993
9.916000,6.829941,7.952775,127.337289
9.918000,7.939962,8.960585,121.521434
9.920000,9.032592,9.651673,116.385285
9.922000,10.316378,10.063672,111.780555
9.924000,11.180276,10.523547,107.714256
9.926000,14.175097,11.288748,103.498911
9.928000,12.022661,11.115990,100.166654
9.930000,12.539243,11.426665,96.545235
9.932000,12.655447,11.632221,93.194586
9.934000,13.310248,11.659984,90.279890
9.936000,13.520295,11.977792,87.769814
9.938000,14.035816,11.901186,85.548049
9.940000,14.033693,11.975134,83.254712
9.942000,13.804930,12.130760,81.273534
9.944000,13.760490,12.107883,79.430481
9.946000,14.238011,11.892540,77.919083
9.948000,13.992890,11.706392,76.786555
9.950000,13.832562,11.518209,75.623271
9.952000,13.548279,11.310004,74.570038
9.954000,14.331342,11.943611,72.712068
9.956000,14.361266,11.793747,71.876807
9.958000,13.872378,11.519320,71.273499
9.960000,13.008770,11.160955,71.201689
9.962000,12.470211,10.724121,70.959341
9.964000,12.050135,10.252477,70.923211
9.966000,11.637697,9.788628,70.899255
9.968000,11.666576,9.359178,70.454367
9.970000,10.713366,8.814739,71.015801
9.972000,10.674278,8.371661,70.640148
9.974000,9.766333,7.819393,71.373778
9.976000,11.985059,8.444856,68.248748
9.978000,9.353379,6.970625,71.356935
9.980000,9.368556,7.755668,70.764859
9.982000,8.086835,7.117774,72.128182
9.984000,8.109504,6.874294,71.898567
9.986000,7.354915,6.228664,72.674834
9.988000,6.799924,5.712031,73.445104
9.990000,6.469999,5.239971,73.905495
9.992000,6.277297,4.773199,74.143368
9.994000,5.371370,4.110002,75.346068
9.996000,5.527974,3.872568,75.391377
9.998000,5.378241,3.526850,75.785365
10.000000,5.199457,3.188426,76.231441
10.002000,4.986638,2.847915,76.725192
10.004000,5.601867,4.750255,75.758119
10.006000,4.282438,4.077400,77.552175
10.008000,5.269538,4.197505,76.858681
10.010000,4.359623,3.440896,78.353224
10.012000,4.260433,3.053043,78.954853
10.014000,4.196675,2.716907,79.538377
10.016000,4.116605,2.378224,80.174470
10.018000,4.064526,2.073954,80.799873
10.020000,4.082961,1.833962,81.357000
10.022000,4.129201,1.627360,81.899565
10.024000,4.613526,1.711361,81.667947
10.026000,4.702715,1.550294,82.166863
10.028000,2.431363,7.369670,84.721198
10.030000,1.076495,6.666641,87.296955
10.032000,2.484382,7.395250,86.169737
10.034000,2.241259,6.230576,87.215429
10.036000,2.845893,5.329707,87.479553
10.038000,3.984178,4.536581,87.425980
10.040000,4.556577,3.615828,87.732377
10.042000,5.069304,2.720924,88.101808
10.044000,5.610349,1.737418,88.479408
10.046000,6.151652,0.786560,88.859953
10.048000,2.975628,-2.010096,95.012582
10.050000,3.959814,-3.257136,94.921603
10.052000,5.603637,-3.733782,93.784840
10.054000,-5.692193,27.331464,107.241076
10.056000,-0.529909,19.084064,102.233833
10.058000,3.809952,12.859777,97.957877
10.060000,8.658347,5.101898,93.046028
10.062000,12.485268,-0.691132,89.180629
10.064000,15.263184,-4.435149,86.472543
10.066000,17.684917,-7.362296,84.166237
10.068000,83.885548,-39.898282,187.088968
10.070000,-29.428491,18.203337,300.469289
10.072000,-30.712113,18.923807,297.279436
10.074000,-29.212771,17.440113,289.398295
10.076000,-27.359154,15.987764,280.547751
10.078000,-22.384942,13.020071,270.588640
10.080000,-19.546052,11.238131,261.146458
10.082000,-19.505577,9.916204,250.094387
10.084000,-16.990398,8.385223,239.169961
10.086000,-14.941078,6.719867,228.190651
10.088000,-12.608852,4.890009,216.541005
10.090000,-10.169189,3.066015,205.389922
10.092000,-8.326257,1.242869,194.655766
10.094000,-5.754125,-0.474737,184.865005
10.096000,-3.368932,-1.895617,176.875478
10.098000,-0.479702,-3.118122,169.737751
10.100000,1.760441,-4.433261,162.143978
10.102000,3.746748,-5.627763,154.954304
10.104000,2.633135,-4.778226,150.168758
10.106000,4.576341,-5.335062,144.746525
10.108000,5.460128,-6.175383,139.217576
10.110000,7.346848,-6.824650,134.178123
10.112000,8.691265,-7.572210,128.833487
10.114000,10.001828,-8.257918,123.807385
10.116000,10.788539,-8.958943,118.943310
10.118000,12.231727,-9.362705,114.844432
10.120000,13.130250,-9.760104,111.018850
10.122000,13.726151,-10.083731,107.359244
10.124000,13.874327,-10.415733,103.949634
10.126000,15.074802,-10.694461,100.307523
10.128000,14.990336,-10.821002,97.224671
10.130000,15.370871,-10.946795,94.466328
10.132000,16.177483,-11.062871,91.464900
10.134000,16.002652,-11.151445,89.097547
10.136000,16.860605,-11.213982,86.687318
10.138000,16.358168,-11.123521,85.125940
10.140000,16.891505,-11.081071,83.113563
10.142000,16.838180,-10.994888,81.362753
10.144000,16.226268,-10.796875,80.326081
10.146000,16.641759,-10.687713,78.735445
10.148000,16.436804,-10.492120,77.532674
10.150000,16.251687,-10.265143,76.508350
10.152000,16.002923,-9.996986,75.762752
10.154000,16.821784,-10.509127,74.197755
10.154000,19.930685,-11.804028,71.261035
10.158000,16.197483,-9.905011,73.171228
10.160000,18.343383,-10.613960,70.180133
10.162000,14.884772,-8.906969,73.165569
10.164000,14.077382,-8.319045,73.491354
10.166000,13.652629,-7.902018,73.464797
10.168000,13.263963,-7.494086,73.472971
10.170000,12.793394,-7.053645,73.545816
10.172000,12.313935,-6.598044,73.694238
10.174000,11.922695,-6.174311,73.900871
10.176000,11.417368,-5.688957,74.210728
10.178000,11.588472,-6.071525,73.826144
10.180000,11.241188,-5.701505,74.148188
10.182000,10.823850,-5.307636,74.531898
10.184000,10.336957,-4.812500,75.043572
10.186000,9.849938,-4.314560,75.589167
10.188000,9.458457,-3.856021,76.108347
10.190000,9.092510,-3.418426,76.626237
10.192000,8.669506,-2.964658,77.197508
10.194000,8.265857,-2.532273,77.773837
10.196000,7.960211,-2.160536,78.285883
10.198000,7.682534,-1.817232,78.782412
10.200000,7.445064,-1.508358,79.247655
10.202000,7.121848,-1.178631,79.810169
10.204000,5.809511,-1.830862,81.117113
10.206000,5.528928,-1.651292,81.674921
10.208000,5.406528,-1.374275,82.115405
10.210000,5.323276,-1.110163,82.522200
10.212000,5.212069,-0.847657,82.954665
10.214000,5.122008,-0.613540,83.367357
10.216000,5.050054,-0.409093,83.765662
10.218000,4.951780,-0.210674,84.190413
10.220000,4.969310,-0.085971,84.514037
10.222000,4.962619,0.027139,84.861539
10.224000,4.981984,0.110568,85.192062
10.226000,5.054786,0.159391,85.482491
10.228000,-0.080535,-3.330226,90.906743
10.230000,1.534576,-4.611708,88.174751
10.232000,2.117830,-3.880663,89.561773
10.234000,0.886351,-2.576636,91.392476
10.236000,1.438764,-1.981822,91.480280
10.238000,2.226136,-1.600969,91.187326
10.240000,3.046523,-1.257534,90.848349
10.242000,3.910174,-0.875584,90.476882
10.244000,4.763388,-0.547234,90.134308
10.246000,4.653090,-0.112579,87.980937
10.248000,5.544635,-0.136360,88.908143
10.250000,7.396924,0.504903,89.269481
10.252000,7.986739,1.529150,89.447322
10.254000,7.469680,-28.432379,87.689452
10.256000,8.659019,-19.832771,88.399257
10.258000,9.958253,-13.034481,87.727432
10.260000,12.863064,-1.113655,86.920315
10.262000,14.544730,5.646730,85.784394
10.264000,15.783310,8.895438,85.067743
10.266000,16.790384,10.274920,84.648804
10.268000,19.526425,8.765126,76.267921
10.270000,-37.562419,-12.744211,340.540055
10.272000,-36.178356,-10.909627,347.610724
10.274000,-34.447341,-9.508451,353.988237
10.276000,-33.212122,-9.180908,345.219279
10.278000,-31.895028,-8.965204,335.819988
10.280000,-30.646826,-7.708088,324.683597
10.282000,-27.406017,-7.082915,314.703006
10.284000,-25.245678,-6.541359,304.512694
10.286000,-25.255536,-6.527810,292.004125
10.288000,-24.763240,-6.235643,278.809102
10.290000,-23.853812,-5.696367,264.541708
10.292000,-21.924998,-4.682856,251.402663
10.294000,-19.760551,-3.502139,237.579446
10.296000,-17.189098,-2.118047,224.383872
10.298000,-14.483854,-0.731847,213.057702
10.300000,-9.802027,1.252744,203.865950
10.302000,-9.189802,1.939157,192.558366
10.304000,-10.456713,1.213491,182.995604
10.306000,-8.164475,1.968009,174.741225
10.308000,-6.225475,2.934468,165.807331
10.310000,-3.926331,4.105970,157.558915
10.312000,-1.875691,5.145145,150.423706
10.314000,0.009893,6.101559,143.755000
10.316000,1.879716,7.091646,136.907608
10.318000,3.458216,7.900005,130.942239
10.320000,7.321068,9.452821,125.002643
10.322000,6.172322,9.295295,120.061192
10.324000,6.987411,9.767582,115.100771
10.326000,9.541589,10.660660,114.432591
10.328000,8.628183,10.419966,107.779725
10.330000,11.239283,11.293405,105.248726
10.332000,12.670124,12.053108,96.845531
10.334000,10.265928,11.317644,94.391829
10.336000,10.126072,11.716927,90.559981
10.338000,10.739092,11.954728,87.764034
10.340000,11.460120,11.953157,85.395741
10.342000,11.643675,12.008866,83.266670
10.344000,11.852012,12.066834,81.227434
10.346000,11.710706,12.196900,79.489906
10.348000,11.760752,12.149686,77.889965
10.350000,11.777224,12.036516,76.557857
10.352000,12.050693,11.806313,75.202541
10.354000,13.469808,12.717565,72.851626
10.356000,13.204241,12.561377,71.896560
10.358000,12.539611,12.325847,71.482160
10.358000,15.424085,13.600402,68.813684
10.362000,15.353082,13.268976,67.746238
10.364000,11.317447,11.024704,70.147749
10.366000,9.979794,10.371234,70.655637
10.368000,12.725623,11.641890,67.810343
10.370000,9.650753,9.599835,69.927263
10.372000,12.596392,10.944942,66.864179
10.374000,8.808584,8.665849,70.191467
10.376000,8.323010,8.183642,70.333634
10.378000,8.502464,8.892164,69.865041
10.380000,8.184198,8.537372,70.029052
10.382000,10.185981,9.283266,67.388324
10.384000,7.901262,7.665453,70.124963
10.386000,6.902357,6.929807,71.254800
10.388000,6.643076,6.385876,71.527810
10.390000,8.314481,7.323236,69.037013
10.392000,5.185517,5.107711,73.013625
10.394000,5.168474,4.811890,73.172906
10.396000,3.904109,3.957371,74.816114
10.398000,5.686153,4.969693,72.147089
10.400000,4.355007,3.604985,74.419636
10.402000,2.168435,2.299087,77.027566
10.404000,1.889182,3.763622,76.895421
10.406000,3.014969,4.538010,74.942723
10.408000,1.736196,3.325462,77.626188
10.410000,1.554150,2.881248,78.353668
10.412000,1.530246,2.575982,78.765717
10.414000,1.538635,2.312629,79.137420
10.416000,1.563021,2.076882,79.508697
10.418000,1.601298,1.866021,79.884956
10.420000,1.620105,1.655392,80.295822
10.422000,1.038722,1.156643,81.312490
10.424000,2.835209,1.950565,79.958085
10.426000,2.947534,1.832948,80.338099
10.428000,-0.648988,5.710600,83.436383
10.430000,-1.412019,5.351856,84.718933
10.432000,-0.391779,5.090897,84.586068
10.434000,0.031063,4.441635,84.982416
10.436000,-0.020922,3.423849,85.713126
10.438000,3.130374,4.207400,83.277520
10.440000,3.083752,3.290622,83.923292
10.442000,3.997599,2.910785,84.034529
10.444000,3.605504,1.765884,85.068031
10.446000,3.900949,1.010563,85.627868
10.448000,4.136677,0.247419,86.269120
10.450000,5.127955,0.010045,86.424973
10.452000,-1.999377,24.149363,91.006296
10.454000,-1.288839,23.907098,92.287948
10.456000,-3.263590,14.029452,97.243948
10.458000,0.924450,5.564294,94.641987
10.460000,5.113693,-0.517011,91.591840
10.462000,9.811608,-6.219440,86.759832
10.464000,11.114760,-6.670409,87.179931
10.466000,13.481675,-8.178640,85.461039
10.468000,15.060769,-8.322499,84.568881
10.470000,11.293517,-14.600822,116.876236
10.472000,12.233596,-13.722442,117.823597
10.474000,-28.038988,17.596214,289.107788
10.476000,-28.191324,16.346559,296.882865
10.478000,-23.628728,12.805034,301.720980
10.480000,-21.381094,11.158332,293.388690
10.482000,-18.860325,9.502855,284.000416
10.484000,-16.448213,8.296493,274.743881
10.486000,-13.955643,7.133194,265.490491
10.488000,-13.021466,6.020714,253.763762
10.490000,-11.848455,4.825689,242.216107
10.492000,-10.180947,3.467029,230.914573
10.494000,-8.192415,2.029204,220.046312
10.496000,-6.052305,0.589398,209.736066
10.498000,-3.764290,-0.959875,198.981403
10.500000,-1.461057,-2.454157,188.863109
10.502000,0.789197,-3.867019,179.369170
10.504000,0.814346,-3.380270,172.904177
10.506000,2.387183,-4.190561,165.861422
10.508000,3.974747,-5.036616,158.588510
10.510000,5.683133,-5.986933,151.645767
10.512000,7.191399,-6.776381,145.686688
10.514000,8.566067,-7.478604,140.109432
10.516000,9.821327,-8.109562,134.820656
10.518000,10.964038,-8.675801,129.796601
10.520000,12.086438,-9.262441,124.635131
10.522000,13.100265,-9.790036,119.729709
10.524000,13.947607,-10.189135,115.485878
10.526000,14.688447,-10.526474,111.520639
10.528000,14.501262,-10.059621,108.534444
10.530000,15.003709,-10.274899,104.791554
10.532000,15.414933,-10.440813,101.291414
10.534000,15.832381,-10.610276,98.278062
10.536000,16.180336,-10.741731,95.509853
10.538000,16.452211,-10.832569,92.949011
10.540000,16.651196,-10.883724,90.586819
10.542000,16.778417,-10.927714,88.190342
10.544000,16.835227,-10.931699,85.997259
10.546000,16.825855,-10.896591,84.003681
10.548000,16.754095,-10.817725,82.232143
10.550000,16.654462,-10.673831,80.872090
10.552000,16.472131,-10.510805,79.523865
10.554000,17.626565,-11.038159,77.408686
10.556000,17.503105,-10.881987,76.296707
10.558000,17.340858,-10.688994,75.342264
10.560000,17.004256,-10.365119,74.764948
10.562000,16.576480,-10.009925,74.233491
10.564000,16.099812,-9.618315,73.851793
10.566000,15.596782,-9.207197,73.583234
10.568000,15.158871,-8.796887,73.472911
10.570000,14.639691,-8.378889,73.348407
10.572000,14.117061,-7.950817,73.316764
10.574000,13.587805,-7.516764,73.367847
10.576000,13.105120,-7.190039,72.052373
10.578000,13.365408,-7.362072,73.007696
10.580000,12.894091,-6.959239,73.225577
10.582000,12.447575,-6.579584,73.535230
10.584000,11.994327,-6.131091,73.895177
10.586000,11.470300,-5.660884,74.312194
10.588000,10.954169,-5.188650,74.763495
10.590000,12.675715,-5.639777,72.341142
10.592000,10.151086,-4.357375,75.613965
10.594000,9.702494,-3.939127,76.090712
10.596000,9.016648,-3.424930,76.970981
10.598000,8.600841,-3.046267,77.473997
10.600000,7.968118,-2.792976,75.911684
10.602000,7.986231,-2.419544,78.330654
10.604000,6.839837,-2.884703,79.305557
10.606000,7.864985,-3.345319,77.598550
10.608000,6.368398,-2.427581,80.236841
10.610000,5.718834,-2.164492,78.736823
10.612000,6.030196,-1.880144,81.171084
10.614000,5.878684,-1.663739,81.536762
10.616000,5.927023,-1.724915,80.534465
10.618000,6.616115,-1.863354,80.253753
10.620000,5.773933,-1.239119,82.458531
10.622000,5.686374,-1.096893,82.927778
10.624000,5.713529,-1.029858,83.133578
10.626000,5.663747,-0.993805,83.424595
10.628000,2.587402,-4.165326,86.316159
10.630000,2.478193,-4.299514,86.725404
10.632000,2.803320,-4.003676,86.780061
10.634000,3.234329,-3.640444,86.749340
10.636000,3.623537,-3.295263,86.763580
10.638000,4.064877,-2.932679,86.737349
10.640000,4.503720,-2.638139,86.714232
10.642000,4.948765,-2.364471,86.698260
10.644000,5.440112,-2.067530,86.652993
10.646000,5.870439,-1.818110,86.696995
10.648000,6.353553,-1.536584,86.709464
10.650000,6.840647,-1.267964,86.738927
10.652000,7.326862,-1.047496,86.791614
10.654000,-0.296110,-27.923731,95.234394
10.656000,1.597770,-19.830927,93.966900
10.658000,3.606363,-13.616302,92.574850
10.660000,6.900275,-5.285837,89.814633
10.662000,9.976461,0.983688,87.251370
10.664000,11.394971,4.698778,85.659284
10.666000,14.201117,6.160501,84.163011
10.668000,14.916613,7.044452,83.348056
10.670000,16.315415,7.065360,82.626344
10.672000,126.923219,69.520826,168.926801
10.674000,-39.067734,-17.054571,339.089479
10.676000,-42.770586,-21.349079,334.613251
10.678000,-44.728465,-24.694846,329.080243
10.680000,-42.677075,-23.274860,318.837758
10.682000,-38.920133,-21.052679,307.892206
10.684000,-34.970181,-18.773183,296.489165
10.686000,-30.904919,-16.448714,284.131829
10.688000,-28.447211,-14.657767,271.059851
10.690000,-25.745950,-12.806862,257.968093
10.692000,-22.268925,-10.831688,245.834373
10.694000,-19.268544,-8.882191,233.451792
10.696000,-15.995145,-6.780061,220.525213
10.698000,-12.819780,-4.748380,208.216613
10.700000,-9.709678,-2.783779,196.605006
10.702000,-6.987094,-1.137779,186.953198
10.704000,-7.388217,-1.528419,178.605750
10.706000,-5.220741,-0.192504,169.496590
10.708000,-2.836911,0.872994,161.759485
10.710000,0.988869,2.777419,155.104602
10.712000,1.002998,3.454075,147.136894
10.714000,2.737351,4.226042,141.231982
10.716000,3.955281,5.431881,133.830664
10.718000,5.673909,6.452262,127.707173
10.720000,7.148912,7.414949,121.742526
10.722000,8.605840,7.963700,117.320601
10.724000,9.748036,8.649481,112.681158
10.726000,10.848257,9.355120,107.899196
10.728000,11.125052,9.016662,104.398222
10.730000,11.539476,9.713811,99.714530
10.732000,12.206184,10.218775,95.376955
10.734000,12.996366,10.412126,92.477387
10.736000,13.505424,10.808096,89.170749
10.738000,13.920042,11.146380,86.211251
10.740000,14.204651,11.453951,83.383938
10.742000,14.271344,11.834812,80.989323
10.744000,14.650431,11.810289,79.128684
10.746000,14.392237,12.079729,77.060715
10.748000,14.482606,11.957911,75.435772
10.750000,14.389659,11.909712,74.203947
10.752000,14.219495,11.833462,73.100160
10.754000,18.035839,13.363124,69.502722
10.756000,17.872258,13.268216,68.556065
10.758000,14.217040,11.756610,70.427528
10.760000,13.617402,11.414924,70.042200
10.762000,13.240631,11.136167,69.656216
10.764000,12.860934,10.829341,69.399885
10.766000,11.761985,10.423143,69.738359
10.768000,11.997266,10.112156,69.247681
10.770000,11.481852,9.726236,69.187101
10.772000,13.227166,10.420032,66.987867
10.774000,13.163482,10.026806,66.675903
10.776000,9.289320,8.227696,70.552945
10.778000,10.190890,9.070976,69.307540
10.780000,9.378349,8.641766,70.041750
10.782000,9.403618,8.233811,69.838450
10.784000,8.978385,7.725880,70.214741
10.786000,10.217917,8.150148,68.446689
10.788000,10.168524,7.726203,68.326552
10.790000,7.245663,5.972876,72.055594
10.792000,6.477542,5.294683,73.000689
10.794000,5.606313,4.641012,73.874698
10.796000,5.203564,4.188160,74.367841
10.798000,6.567213,4.732411,72.423368
10.800000,4.535973,3.414819,75.495333
10.802000,4.234160,3.030800,75.957516
10.804000,4.274023,4.276986,75.435500
10.806000,4.730696,4.640284,74.128793
10.808000,3.121571,3.539161,77.074705
10.810000,3.924649,3.851031,75.723243
10.812000,2.657231,2.687618,78.525628
10.814000,2.501263,2.321471,79.123373
10.816000,2.265236,1.901998,79.968793
10.818000,2.183309,1.617118,80.508679
10.820000,2.133981,1.370366,81.036571
10.822000,1.565516,0.933069,82.127517
10.824000,3.141545,1.492990,80.856228
10.826000,2.273042,0.905359,82.437065
10.828000,0.224472,5.346061,84.240270
10.830000,0.224485,5.451439,84.897966
10.832000,0.547425,4.934116,85.403369
10.834000,0.951162,4.871904,84.743151
10.836000,1.275048,3.752849,86.395659
10.838000,1.703068,3.151278,86.844475
10.840000,3.787003,3.458206,85.009171
10.842000,4.257695,2.984193,85.353579
10.844000,4.522071,2.437640,85.977460
10.846000,4.773636,1.908164,86.639785
10.848000,5.039540,1.406426,87.313113
10.850000,2.470560,-0.455248,92.273628
10.852000,6.178547,0.653593,87.893212
10.854000,-0.746934,28.537747,94.028590
10.856000,0.561348,19.803410,95.047863
10.858000,3.204136,9.254193,94.536457
10.860000,5.826005,1.250717,93.460102
10.862000,8.520409,-5.568597,92.014053
10.864000,10.865713,-10.006773,90.540128
10.866000,12.493556,-11.570172,89.508636
10.868000,13.769137,-11.755800,88.734161
10.870000,14.801164,-11.117719,88.184251
10.872000,15.747686,-10.029883,87.709121
10.874000,-35.214748,13.908251,300.724616
10.876000,-33.576694,11.821359,308.634123
10.878000,-30.239767,9.134627,316.429038
10.880000,-29.822309,8.272199,307.914450
10.882000,-28.428884,7.544454,296.752608
10.884000,-26.110778,6.674209,286.941025
10.886000,-22.242765,5.547096,277.565645
10.888000,-21.291445,4.789932,266.305334
10.890000,-20.125652,3.934757,254.667712
10.892000,-19.427861,2.960941,242.993698
10.894000,-17.323880,1.727609,230.731183
10.896000,-14.785212,0.416998,220.039364
10.898000,-11.350003,-0.914391,210.214215
10.900000,-7.021388,-2.763600,201.753057
10.902000,-6.914805,-2.803606,198.147888
10.904000,-7.199514,-2.461363,184.741202
10.906000,-5.535367,-3.219746,176.108178
10.908000,-4.514784,-4.019269,167.219284
10.910000,-1.902685,-4.936202,159.753994
10.912000,0.131933,-5.752604,153.630889
10.914000,2.298498,-6.513891,153.660793
10.916000,2.868846,-7.090878,142.319407
10.918000,4.921652,-7.722105,136.650302
10.920000,6.154415,-8.210697,131.703565
10.922000,7.452960,-8.676088,126.978320
10.924000,8.390151,-9.041418,122.481846
