time,stance,left_hip_yaw,left_hip_pitch,left_knee,right_hip_yaw,right_hip_pitch,right_knee
81.610000,1,-1.085161,0.221366,2.716209,-0.004733,-2.138934,0.914582
81.612000,1,-1.050152,0.240657,2.722910,0.019793,-2.133755,0.777841
81.614000,1,-1.013635,0.260407,2.730111,0.048742,-2.128398,0.646116
81.616000,1,-0.975665,0.280345,2.737858,0.082016,-2.122944,0.516118
81.618000,1,-0.936275,0.300346,2.746181,0.119463,-2.117460,0.384620
81.620000,1,-0.895481,0.320251,2.754940,0.160819,-2.111923,0.248897
81.622000,1,-0.853293,0.338508,2.763887,0.206223,-2.106337,0.109774
81.624000,1,-0.809660,0.353836,2.772855,0.255512,-2.100256,-0.032743
81.626000,1,-0.765373,0.364788,2.782087,0.313376,-2.094817,-0.149603
81.628000,1,-0.720476,0.370946,2.791498,0.378814,-2.089986,-0.244827
81.632000,1,-0.674984,0.372187,2.801011,0.451178,-2.085722,-0.321808
81.632000,1,-0.628930,0.368610,2.810557,0.530086,-2.081979,-0.383408
81.634000,1,-0.582253,0.360476,2.820074,0.615370,-2.078709,-0.432056
81.636000,1,-0.534913,0.348231,2.829502,0.706996,-2.075864,-0.469816
81.638000,1,-0.486884,0.332522,2.838348,0.805024,-2.073401,-0.498451
81.640000,1,-0.438110,0.314084,2.846047,0.909607,-2.071277,-0.519467
81.642000,1,-0.388570,0.294127,2.851487,1.020946,-2.069455,-0.534158
81.644000,1,-0.338073,0.273296,2.854773,1.139387,-2.067896,-0.543616
81.646000,1,-0.286427,0.252040,2.856299,1.265353,-2.066568,-0.548767
81.648000,1,-0.233505,0.231272,2.855894,1.399305,-2.065440,-0.550401
81.650000,1,-0.179171,0.211788,2.853558,1.541778,-2.064483,-0.549183
81.654000,1,-0.123623,0.194937,2.848862,1.692662,-2.063656,-0.545685
81.654000,1,-0.082732,0.182311,2.832176,1.812065,-2.061835,-0.540729
81.656000,1,-0.082732,0.182311,2.832176,1.812065,-2.061835,-0.540729
81.658000,1,-0.035319,0.166109,2.764557,1.975884,-2.057532,-0.527076
81.660000,1,-0.025214,0.162149,2.713875,2.028364,-2.055259,-0.518766
81.662000,1,-0.022440,0.160521,2.653268,2.065661,-2.053009,-0.509712
81.664000,1,-0.025766,0.161240,2.589166,2.090563,-2.050820,-0.500080
81.668000,1,-0.034219,0.164054,2.524749,2.105334,-2.048727,-0.490013
81.670000,1,-0.046951,0.168244,2.461066,2.111883,-2.046766,-0.479633
81.670000,1,-0.063319,0.173747,2.398186,2.111809,-2.044956,-0.469056
81.672000,1,-0.082570,0.179927,2.337760,2.106452,-2.043308,-0.457936
81.674000,1,-0.104060,0.186383,2.280372,2.096943,-2.041831,-0.446328
81.678000,1,-0.126946,0.192428,2.228119,2.084236,-2.040528,-0.434538
81.680000,0,-0.147483,0.198192,2.193741,2.069125,-2.039318,-0.422834
81.680000,0,-0.166009,0.203974,2.175058,2.052245,-2.038234,-0.411321
81.682000,0,-0.182910,0.209868,2.169199,2.034122,-2.037294,-0.400174
81.684000,0,-0.195633,0.217363,2.165026,2.015129,-2.036369,-0.389637
81.688000,0,-0.210276,0.237073,2.159445,1.975967,-2.034665,-0.370345
81.690000,0,-0.210276,0.237073,2.159445,1.975967,-2.034665,-0.370345
81.690000,0,-0.213139,0.249296,2.157199,1.956341,-2.033917,-0.361559
81.692000,0,-0.213591,0.263198,2.155019,1.936958,-2.033248,-0.353319
81.694000,0,-0.220137,0.283950,2.097747,1.917925,-2.032667,-0.345602
81.696000,0,-0.223351,0.305006,2.051096,1.899426,-2.032138,-0.338362
81.698000,0,-0.223397,0.326999,2.013142,1.881536,-2.031665,-0.331587
81.700000,0,-0.220892,0.350447,1.982376,1.864319,-2.031253,-0.325258
81.702000,0,-0.216050,0.375730,1.957414,1.847811,-2.030899,-0.319360
81.704000,0,-0.209284,0.403166,1.937127,1.832038,-2.030601,-0.313874
81.706000,0,-0.200760,0.433006,1.920560,1.817013,-2.030356,-0.308787
81.708000,0,-0.200760,0.433006,1.920560,1.817013,-2.030356,-0.308787
81.708000,0,-0.200810,0.503234,1.771851,1.789121,-2.029920,-0.299719
81.712000,0,-0.209152,0.540588,1.640107,1.776241,-2.029688,-0.295715
81.714000,0,-0.224641,0.575506,1.448846,1.764047,-2.029370,-0.292038
81.718000,0,-0.242754,0.603353,1.205295,1.752540,-2.028922,-0.288635
81.718000,0,-0.257984,0.620845,0.916130,1.741691,-2.028340,-0.285479
81.720000,0,-0.265566,0.626534,0.581133,1.731444,-2.027663,-0.282593
81.722000,0,-0.261908,0.621333,0.195589,1.721719,-2.026975,-0.280026
81.724000,0,-0.243317,0.613453,-0.228281,1.712448,-2.026395,-0.277791
81.726000,0,-0.215356,0.629214,-0.570860,1.701111,-2.026149,-0.275487
81.728000,0,-0.187993,0.667427,-0.813061,1.689201,-2.026325,-0.272881
81.730000,0,-0.169339,0.721936,-0.952174,1.678610,-2.026841,-0.270015
81.732000,0,-0.163714,0.785402,-0.993209,1.669241,-2.027515,-0.266848
81.734000,0,-0.173649,0.853058,-0.939758,1.660981,-2.028207,-0.263374
81.736000,0,-0.200551,0.923570,-0.792141,1.653709,-2.028843,-0.259487
81.738000,0,-0.243186,0.998894,-0.550968,1.647313,-2.029409,-0.255176
81.740000,0,-0.295044,1.082107,-0.227118,1.641684,-2.029945,-0.250508
81.742000,0,-0.344137,1.171919,0.146669,1.636684,-2.030490,-0.245569
81.744000,0,-0.344137,1.171919,0.146669,1.636684,-2.030490,-0.245569
81.746000,0,-0.394108,1.343135,0.905257,1.628205,-2.031434,-0.235303
81.748000,0,-0.391665,1.415677,1.283400,1.624640,-2.031800,-0.230100
81.750000,0,-0.369517,1.476403,1.679288,1.621479,-2.032100,-0.224895
81.752000,0,-0.321547,1.521971,2.121456,1.618714,-2.032248,-0.219553
81.754000,0,-0.241366,1.543626,2.648955,1.616343,-2.032018,-0.213855
81.756000,0,-0.177332,1.538159,3.080805,1.614278,-2.018188,-0.208048
81.760000,0,-0.147746,1.524640,3.425152,1.612548,-1.994818,-0.202099
81.760000,0,-0.161337,1.509602,3.644717,1.611069,-1.972890,-0.196646
81.762000,0,-0.197807,1.490110,3.788281,1.609754,-1.956984,-0.191735
81.764000,0,-0.248561,1.464710,3.873291,1.608561,-1.949383,-0.187634
81.766000,0,-0.309015,1.434476,3.907874,1.607446,-1.950799,-0.184116
81.770000,0,-0.376801,1.399657,3.897162,1.606374,-1.960249,-0.180822
81.770000,0,-0.450713,1.362421,3.844987,1.605311,-1.975673,-0.177319
81.772000,0,-0.530506,1.326119,3.753772,1.604230,-1.994659,-0.173261
81.776000,0,-0.616732,1.296675,3.623761,1.603109,-2.014290,-0.168417
81.776000,0,-0.711733,1.277898,3.451894,1.601941,-2.029752,-0.162054
81.778000,0,-0.820713,1.271468,3.226440,1.600766,-2.041580,-0.151071
81.780000,0,-0.952388,1.278951,2.923406,1.599599,-2.047814,-0.131858
81.782000,0,-1.117714,1.299438,2.504090,1.598423,-2.047124,-0.101437
81.784000,0,-1.294380,1.316753,2.009815,1.597144,-2.037872,-0.047007
81.786000,0,-1.433535,1.313646,1.521355,1.595725,-2.023430,0.026561
81.788000,0,-1.527383,1.289877,1.025630,1.594345,-2.007237,0.099335
81.790000,0,-1.573762,1.257602,0.571984,1.593198,-1.994413,0.139019
81.792000,0,-1.573762,1.257602,0.571984,1.593198,-1.994413,0.139019
81.794000,0,-1.566652,1.182512,-0.363223,1.591617,-1.988859,0.114766
81.796000,0,-1.566652,1.182512,-0.363223,1.591617,-1.988859,0.114766
81.798000,0,-1.491771,1.175219,-1.124297,1.590784,-1.988595,-0.006146
81.802000,0,-1.475387,1.203832,-1.388474,1.590352,-1.978429,-0.052914
81.802000,0,-1.481764,1.246567,-1.589879,1.589785,-1.958756,-0.062923
81.804000,0,-1.507419,1.299534,-1.739291,1.589100,-1.930159,-0.033808
81.806000,0,-1.546856,1.360289,-1.846029,1.588346,-1.893548,0.022578
81.808000,0,-1.594445,1.426533,-1.917852,1.587643,-1.855945,0.078150
81.810000,0,-1.632182,1.502900,-1.961605,1.587164,-1.819945,0.119426
81.812000,0,-1.661649,1.587194,-1.981819,1.586831,-1.786314,0.146618
81.814000,0,-1.684206,1.677817,-1.982449,1.586547,-1.754165,0.165801
81.816000,0,-1.701038,1.773996,-1.966944,1.586145,-1.717913,0.197159
81.818000,0,-1.713130,1.874580,-1.938355,1.585582,-1.675839,0.246493
81.820000,0,-1.721308,1.978416,-1.899352,1.584864,-1.627952,0.313290
81.822000,0,-1.726264,2.084477,-1.852234,1.584020,-1.575385,0.394249
81.824000,0,-1.728807,2.169547,-1.800460,1.583219,-1.525483,0.479893
81.826000,0,-1.729356,2.236881,-1.745725,1.582494,-1.479435,0.566194
81.828000,0,-1.728285,2.289275,-1.689312,1.581819,-1.437182,0.652711
81.830000,0,-1.725923,2.329115,-1.632184,1.581181,-1.398511,0.740953
81.832000,0,-1.722547,2.358441,-1.575067,1.580626,-1.363193,0.833025
81.834000,0,-1.718384,2.378991,-1.518502,1.580187,-1.331963,0.927017
81.836000,0,-1.713632,2.392253,-1.462880,1.579837,-1.305035,1.022605
81.840000,0,-1.702948,2.401795,-1.355423,1.579452,-1.268509,1.204073
81.840000,0,-1.702948,2.401795,-1.355423,1.579452,-1.268509,1.204073
81.842000,0,-1.697246,2.400082,-1.303897,1.579411,-1.259945,1.285783
81.846000,0,-1.689386,2.395198,-1.254048,1.579487,-1.257127,1.363915
81.846000,0,-1.678356,2.387819,-1.206022,1.579678,-1.259400,1.440917
81.848000,0,-1.664197,2.378478,-1.159902,1.579972,-1.266638,1.517235
81.850000,0,-1.646867,2.367628,-1.115754,1.580354,-1.278558,1.594496
81.852000,0,-1.626309,2.355653,-1.073616,1.580812,-1.295063,1.673509
81.856000,0,-1.575145,2.329577,-0.995459,1.581918,-1.341568,1.840089
81.858000,0,-1.575145,2.329577,-0.995459,1.581918,-1.341568,1.840089
81.858000,0,-1.544358,2.315978,-0.959440,1.582550,-1.371726,1.928675
81.860000,0,-1.509935,2.302279,-0.925462,1.583225,-1.406286,2.021970
81.862000,0,-1.471831,2.288637,-0.893492,1.583937,-1.445273,2.119116
81.864000,0,-1.430020,2.275184,-0.863498,1.584681,-1.488319,2.218401
81.866000,0,-1.384484,2.262025,-0.835433,1.585454,-1.535206,2.318420
81.870000,0,-1.335028,2.249260,-0.809290,1.586241,-1.585718,2.422957
81.870000,0,-1.281514,2.236966,-0.785029,1.587023,-1.639910,2.535209
81.872000,0,-1.223918,2.225190,-0.762569,1.587806,-1.698050,2.655947
81.874000,0,-1.162995,2.213933,-0.741767,1.588529,-1.755550,2.753030
81.876000,0,-1.098480,2.203244,-0.722615,1.589200,-1.812221,2.829887
81.880000,0,-1.030160,2.193154,-0.705078,1.589824,-1.868196,2.889447
81.882000,0,-0.957856,2.183675,-0.689089,1.590405,-1.924139,2.934921
81.882000,0,-0.881435,2.174816,-0.674577,1.590960,-1.980331,2.968571
81.884000,0,-0.800788,2.166572,-0.661456,1.591495,-2.037248,2.992592
81.886000,0,-0.716251,2.159118,-0.649768,1.591890,-2.082961,3.007853
81.888000,0,-0.627823,2.152357,-0.639253,1.592183,-2.119206,3.016176
81.890000,0,-0.627823,2.152357,-0.639253,1.592183,-2.119206,3.016176
81.892000,0,-0.439034,2.140583,-0.620928,1.592561,-2.169063,3.018074
81.894000,0,-0.338436,2.135430,-0.612809,1.592682,-2.185058,3.014017
81.896000,0,-0.233485,2.130695,-0.605239,1.592773,-2.196399,3.007983
81.898000,0,-0.123987,2.126333,-0.598146,1.592849,-2.203880,3.000470
81.902000,0,-0.009734,2.122311,-0.591483,1.592914,-2.208193,2.992152
81.902000,0,0.109479,2.118606,-0.585224,1.592974,-2.209915,2.983312
81.904000,0,0.233846,2.115198,-0.579360,1.593039,-2.209526,2.974182
81.906000,0,0.363521,2.112077,-0.573893,1.593121,-2.207431,2.964953
81.910000,0,0.639076,2.106676,-0.564186,1.593338,-2.199446,2.946801
81.912000,0,0.639076,2.106676,-0.564186,1.593338,-2.199446,2.946801
81.912000,0,0.749880,2.103504,-0.556186,1.584850,-2.193979,2.938519
81.914000,0,0.835858,2.099415,-0.545914,1.568701,-2.187895,2.930823
81.916000,0,0.901154,2.094358,-0.534184,1.546060,-2.181437,2.923614
81.920000,0,0.949296,2.088567,-0.521606,1.518027,-2.174795,2.916808
81.920000,0,0.983278,2.082427,-0.508634,1.485608,-2.168091,2.910337
81.922000,0,1.005635,2.076428,-0.495603,1.449663,-2.161433,2.904150
81.924000,0,1.018503,2.070903,-0.482784,1.410972,-2.154895,2.898209
81.926000,0,1.023682,2.065852,-0.470416,1.370281,-2.148522,2.892495
81.928000,0,1.022680,2.061270,-0.458680,1.328141,-2.142347,2.886998
81.932000,0,1.016766,2.057152,-0.446860,1.284982,-2.136383,2.881719
81.932000,0,1.006999,2.053478,-0.434764,1.241180,-2.130643,2.876658
81.934000,0,0.994262,2.050222,-0.422641,1.197089,-2.125139,2.871810
81.938000,0,0.979288,2.047360,-0.410277,1.152871,-2.119871,2.867180
81.938000,0,0.962681,2.044862,-0.397837,1.108685,-2.114843,2.862766
81.940000,0,0.944942,2.042694,-0.385496,1.064727,-2.110056,2.858565
81.942000,0,0.926481,2.040825,-0.373389,1.021065,-2.105508,2.854572
81.944000,0,0.907629,2.039225,-0.361645,0.977735,-2.101195,2.850786
81.948000,0,0.888650,2.037873,-0.350410,0.934472,-2.097096,2.846840
81.948000,0,0.869762,2.036740,-0.339704,0.891244,-2.093204,2.842585
81.950000,0,0.851138,2.035794,-0.329534,0.848116,-2.089525,2.838114
81.952000,0,0.832913,2.035008,-0.319822,0.805057,-2.086053,2.833310
81.956000,0,0.815189,2.034358,-0.310435,0.762047,-2.082781,2.828081
81.956000,0,0.798047,2.033821,-0.301199,0.719069,-2.079706,2.822354
81.958000,0,0.781541,2.033376,-0.291893,0.676112,-2.076823,2.816079
81.960000,0,0.765711,2.033002,-0.282259,0.633173,-2.074129,2.809235
81.962000,0,0.750602,2.032613,-0.268441,0.590439,-2.071590,2.801620
81.966000,0,0.722755,2.031485,-0.197031,0.507370,-2.066792,2.783389
81.968000,0,0.722755,2.031485,-0.197031,0.507370,-2.066792,2.783389
81.970000,0,0.710022,2.030712,-0.132253,0.467636,-2.064513,2.771509
81.970000,0,0.694985,2.029568,-0.023619,0.429881,-2.062176,2.753507
81.972000,0,0.679060,2.028206,0.121352,0.394587,-2.059845,2.726482
81.974000,0,0.660969,2.026559,0.311817,0.362272,-2.057486,2.685594
81.976000,0,0.644440,2.024671,0.536897,0.333605,-2.055128,2.621614
81.980000,0,0.630156,2.022326,0.790313,0.307641,-2.052855,2.530508
81.982000,0,0.617788,2.013718,1.060719,0.282547,-2.050691,2.419147
81.982000,0,0.607114,1.993935,1.342999,0.256399,-2.048661,2.290897
81.984000,0,0.597966,1.957673,1.636314,0.227631,-2.046777,2.155415
81.986000,0,0.590205,1.899932,1.944391,0.195343,-2.044983,2.019203
81.988000,0,0.583695,1.815310,2.272836,0.159613,-2.043178,1.893417
81.992000,0,0.578208,1.699653,2.622623,0.122553,-2.041006,1.794206
81.994000,0,0.565425,1.558509,2.903804,0.093703,-2.036847,1.760966
81.994000,0,0.523493,1.406435,3.088105,0.075396,-2.031095,1.786460
81.996000,0,0.452795,1.251578,3.181594,0.067740,-2.024526,1.851733
81.998000,0,0.378549,1.087965,3.252748,0.069199,-2.015221,1.936255
82.002000,0,0.304850,0.916540,3.308940,0.075310,-2.004761,2.010053
82.002000,0,0.235074,0.737916,3.353011,0.084109,-1.994281,2.061552
82.004000,0,0.171875,0.553002,3.387131,0.094287,-1.984631,2.089756
82.006000,0,0.114159,0.363620,3.412804,0.103005,-1.976907,2.091498
82.008000,0,0.059972,0.171611,3.431292,0.107432,-1.972257,2.068797
82.012000,0,0.003953,-0.021988,3.443875,0.105034,-1.971872,2.030077
82.012000,0,-0.056218,-0.216407,3.451757,0.094378,-1.976073,1.984473
82.014000,0,-0.121054,-0.371973,3.454737,0.071456,-1.988877,1.945145
82.016000,0,-0.192640,-0.494865,3.453994,0.040096,-2.007926,1.918010
82.018000,0,-0.271330,-0.590350,3.450590,0.002124,-2.023443,1.902088
82.020000,0,-0.351730,-0.662824,3.444565,-0.038257,-2.035906,1.891786
82.022000,0,-0.432545,-0.716079,3.436316,-0.079393,-2.045784,1.882942
82.024000,0,-0.513321,-0.753376,3.426260,-0.120385,-2.053487,1.873422
82.026000,0,-0.593542,-0.777498,3.414726,-0.160741,-2.059340,1.862643
82.030000,0,-0.672759,-0.790823,3.402010,-0.199577,-2.063668,1.853520
82.030000,0,-0.751657,-0.795377,3.388480,-0.236705,-2.066721,1.848353
82.032000,0,-0.829866,-0.792866,3.374315,-0.272015,-2.068688,1.847124
82.034000,0,-0.908776,-0.784741,3.359876,-0.305661,-2.069756,1.851940
82.036000,0,-0.989219,-0.772217,3.345399,-0.337884,-2.070076,1.863141
82.040000,0,-1.167472,-0.737861,3.318159,-0.400555,-2.069039,1.918358
82.040000,0,-1.167472,-0.737861,3.318159,-0.400555,-2.069039,1.918358
82.042000,0,-1.265066,-0.717557,3.305371,-0.431127,-2.067862,1.964283
82.044000,0,-1.368013,-0.693063,3.292990,-0.461717,-2.066366,2.021226
82.046000,0,-1.476073,-0.665236,3.281017,-0.492124,-2.064561,2.095946
82.050000,0,-1.678180,-0.593525,3.201070,-0.547029,-2.060167,2.304116
82.050000,0,-1.678180,-0.593525,3.201070,-0.547029,-2.060167,2.304116
82.052000,0,-1.748802,-0.547782,3.068970,-0.565940,-2.057778,2.427807
82.054000,0,-1.803515,-0.504218,2.877595,-0.580417,-2.055399,2.531744
82.056000,0,-1.845075,-0.466236,2.630104,-0.591101,-2.053004,2.605758
82.058000,0,-1.875830,-0.433649,2.367758,-0.597753,-2.048661,2.661775
82.060000,0,-1.912138,-0.382346,1.973090,-0.604030,-2.019367,2.742187
82.064000,0,-1.912138,-0.382346,1.973090,-0.604030,-2.019367,2.742187
82.064000,0,-1.920390,-0.362012,1.841999,-0.604790,-1.994631,2.770695
82.066000,0,-1.923564,-0.344341,1.753072,-0.604434,-1.963744,2.793901
82.068000,0,-1.923564,-0.344341,1.753072,-0.604434,-1.963744,2.793901
82.070000,0,-1.918424,-0.315257,1.692280,-0.601332,-1.885552,2.826866
82.072000,0,-1.911671,-0.303282,1.715502,-0.598914,-1.840597,2.836316
82.074000,0,-1.902971,-0.292774,1.772552,-0.596092,-1.792008,2.841876
82.076000,0,-1.892837,-0.283620,1.862200,-0.592949,-1.740295,2.843731
82.078000,1,-1.881701,-0.275738,1.983969,-0.589564,-1.685286,2.842796
82.080000,1,-1.869933,-0.269067,2.137666,-0.586007,-1.626608,2.839671
82.084000,1,-1.857850,-0.263547,2.323180,-0.582334,-1.563912,2.834996
82.084000,1,-1.845576,-0.258529,2.442050,-0.577308,-1.498406,2.774005
82.086000,1,-1.833167,-0.253059,2.498354,-0.570668,-1.431429,2.662483
82.088000,1,-1.820718,-0.242283,2.494784,-0.563880,-1.364693,2.513067
82.090000,1,-1.808324,-0.227222,2.435893,-0.558070,-1.299421,2.335739
82.092000,1,-1.796097,-0.214603,2.364168,-0.553032,-1.235312,2.140679
82.094000,1,-1.784130,-0.204276,2.280740,-0.548664,-1.173594,1.929932
82.098000,1,-1.772496,-0.196039,2.217080,-0.544856,-1.112838,1.707281
82.100000,1,-1.757330,-0.189693,2.196146,-0.539981,-1.046632,1.473845
82.100000,1,-1.738257,-0.184899,2.217864,-0.534935,-0.975151,1.229226
82.102000,1,-1.715673,-0.181303,2.280065,-0.530006,-0.895798,1.010206
82.104000,1,-1.691822,-0.177628,2.364309,-0.520557,-0.804719,0.852575
82.106000,1,-1.669034,-0.170271,2.446696,-0.502103,-0.700912,0.764699
82.110000,1,-1.628080,-0.126242,2.504322,-0.440338,-0.459179,0.780313
82.112000,1,-1.628080,-0.126242,2.504322,-0.440338,-0.459179,0.780313
82.112000,1,-1.606917,-0.090778,2.485556,-0.405671,-0.320573,0.873154
82.114000,1,-1.606917,-0.090778,2.485556,-0.405671,-0.320573,0.873154
82.116000,1,-1.558247,-0.020883,2.476210,-0.364384,-0.002576,1.251310
82.118000,1,-1.532340,0.002340,2.480880,-0.355809,0.129484,1.436733
82.122000,1,-1.504814,0.018092,2.487114,-0.349650,0.230380,1.598147
82.122000,1,-1.479292,0.028424,2.481866,-0.348797,0.309583,1.732185
82.124000,1,-1.455568,0.034747,2.466420,-0.352303,0.370892,1.848387
82.128000,1,-1.434163,0.042819,2.442987,-0.358915,0.413884,1.950283
82.128000,1,-1.414403,0.052923,2.418122,-0.368311,0.442223,2.038286
82.130000,1,-1.396189,0.065295,2.393810,-0.380656,0.459451,2.113987
82.132000,1,-1.378949,0.078974,2.376638,-0.396217,0.468790,2.178875
82.136000,1,-1.362405,0.093739,2.369985,-0.415368,0.470908,2.234835
82.138000,0,-1.347942,0.117934,2.374413,-0.438633,0.465487,2.283430
82.138000,0,-1.335436,0.150027,2.388420,-0.466025,0.452731,2.325934
82.140000,0,-1.323495,0.189648,2.411297,-0.493138,0.435792,2.330140
82.142000,0,-1.316275,0.230853,2.439032,-0.523103,0.415880,2.329509
82.146000,0,-1.299638,0.314871,2.500618,-0.566168,0.378886,2.311352
82.148000,0,-1.299638,0.314871,2.500618,-0.566168,0.378886,2.311352
82.148000,0,-1.290950,0.355760,2.532998,-0.580993,0.362569,2.296521
82.150000,0,-1.281852,0.394887,2.565614,-0.592285,0.347766,2.281405
82.152000,0,-1.272594,0.431737,2.598024,-0.600625,0.334339,2.266758
82.156000,0,-1.253712,0.493982,2.657780,-0.610330,0.311268,2.250141
82.158000,0,-1.253712,0.493982,2.657780,-0.610330,0.311268,2.250141
82.158000,0,-1.244632,0.518833,2.684855,-0.612478,0.301385,2.248963
82.160000,0,-1.236366,0.539316,2.710040,-0.613251,0.292456,2.251565
82.162000,0,-1.229176,0.555253,2.733292,-0.612906,0.284384,2.258180
82.164000,0,-1.223443,0.566592,2.754657,-0.611662,0.277081,2.268156
82.168000,0,-1.219879,0.573287,2.774170,-0.609712,0.270461,2.280166
82.168000,0,-1.218927,0.575307,2.791874,-0.607212,0.264454,2.293705
82.170000,0,-1.220788,0.572612,2.807802,-0.604291,0.259003,2.309021
82.172000,0,-1.225779,0.565174,2.821945,-0.601053,0.254049,2.325953
82.174000,0,-1.234320,0.552080,2.833902,-0.597570,0.249536,2.344809
82.178000,0,-1.262812,0.509188,2.851548,-0.590175,0.241644,2.386459
82.178000,0,-1.262812,0.509188,2.851548,-0.590175,0.241644,2.386459
82.180000,0,-1.282911,0.479011,2.857394,-0.586387,0.238197,2.409266
82.182000,0,-1.306684,0.443718,2.861810,-0.582625,0.235051,2.432690
82.186000,0,-1.334218,0.402695,2.864662,-0.578913,0.232169,2.457095
82.188000,0,-1.365773,0.358006,2.865999,-0.575266,0.229459,2.480935
82.190000,0,-1.401335,0.309302,2.865677,-0.571704,0.226904,2.504464
82.190000,0,-1.440953,0.257932,2.863780,-0.568238,0.224453,2.526737
82.192000,0,-1.484613,0.205730,2.860522,-0.564883,0.222060,2.546740
82.194000,0,-1.532312,0.155170,2.856109,-0.561659,0.219435,2.563375
82.198000,0,-1.584083,0.109408,2.851325,-0.558561,0.215487,2.576633
82.198000,0,-1.625347,0.076765,2.799946,-0.551099,0.207415,2.587058
82.200000,0,-1.657821,0.047294,2.758010,-0.539808,0.199125,2.593892
82.202000,0,-1.682958,0.020593,2.724052,-0.525199,0.190562,2.598456
82.204000,0,-1.701942,-0.003549,2.696588,-0.507703,0.181690,2.601865
82.208000,0,-1.715819,-0.025283,2.674420,-0.487655,0.172494,2.604344
82.208000,0,-1.725463,-0.044744,2.656562,-0.465347,0.162985,2.606083
82.210000,0,-1.731635,-0.062024,2.642212,-0.441036,0.153118,2.607216
82.212000,0,-1.734967,-0.077164,2.630634,-0.414937,0.142801,2.607856
82.216000,0,-1.735992,-0.090217,2.621326,-0.387238,0.132000,2.608101
82.216000,0,-1.735157,-0.101223,2.613877,-0.358099,0.120685,2.608032
82.218000,0,-1.732836,-0.110208,2.607955,-0.327653,0.108832,2.607715
82.220000,0,-1.729342,-0.117189,2.603292,-0.296015,0.096423,2.607211
82.222000,0,-1.724941,-0.121714,2.599725,-0.263304,0.083511,2.606568
82.224000,0,-1.719848,-0.123848,2.597090,-0.229597,0.070099,2.605828
82.228000,0,-1.713918,-0.123646,2.595249,-0.194843,0.056223,2.605023
82.228000,0,-1.706274,-0.121166,2.594087,-0.158764,0.042031,2.604185
82.230000,0,-1.696928,-0.116414,2.593532,-0.121370,0.027543,2.603328
82.234000,0,-1.685464,-0.109398,2.593526,-0.082538,0.012834,2.602466
82.234000,0,-1.671442,-0.100093,2.594008,-0.042152,-0.002005,2.601611
82.236000,0,-1.656961,-0.079214,2.544993,-0.000425,-0.020904,2.600717
82.238000,0,-1.638778,-0.058031,2.507066,0.043282,-0.039035,2.599853
82.242000,0,-1.616246,-0.036323,2.478288,0.089085,-0.056443,2.599026
82.242000,0,-1.588892,-0.013951,2.457167,0.137042,-0.073087,2.598274
82.244000,0,-1.556737,0.009296,2.442350,0.187095,-0.089059,2.597595
82.246000,0,-1.519858,0.033640,2.432714,0.239178,-0.104473,2.596993
82.250000,0,-1.478362,0.059311,2.427321,0.293244,-0.119459,2.596470
82.250000,0,-1.432395,0.086530,2.425379,0.349235,-0.134167,2.596040
82.252000,0,-1.382092,0.115514,2.426213,0.407166,-0.148750,2.595697
82.256000,0,-1.327594,0.146365,2.429201,0.467033,-0.163330,2.595444
82.256000,0,-1.269023,0.178613,2.433647,0.528714,-0.177898,2.595309
82.258000,0,-1.206503,0.212192,2.438996,0.592262,-0.192590,2.595278
82.260000,0,-1.140152,0.246179,2.444593,0.657563,-0.207367,2.595367
82.264000,0,-1.070094,0.279656,2.449794,0.724485,-0.222163,2.595587
82.266000,0,-0.995456,0.310587,2.460917,0.792498,-0.236118,2.595985
82.266000,0,-0.916308,0.338928,2.477907,0.861623,-0.249330,2.596533
82.268000,0,-0.830811,0.361935,2.514373,0.931759,-0.260970,2.597213
82.270000,0,-0.737898,0.377368,2.579630,1.002817,-0.270522,2.598018
82.272000,0,-0.642549,0.384656,2.635252,1.074848,-0.279913,2.599007
82.276000,0,-0.544544,0.381363,2.683939,1.147820,-0.288949,2.600169
82.278000,0,-0.444333,0.367993,2.726766,1.221823,-0.297735,2.601470
82.278000,0,-0.342447,0.345209,2.764399,1.296929,-0.306403,2.602902
82.280000,0,-0.239446,0.313780,2.797432,1.373147,-0.315065,2.604506
82.282000,0,-0.135871,0.274521,2.826389,1.450497,-0.323910,2.606274
82.284000,0,-0.032918,0.228269,2.851693,1.528731,-0.333145,2.608203
82.286000,0,0.067802,0.175756,2.873709,1.607388,-0.342966,2.610262
82.290000,0,0.243049,0.050197,2.908464,1.719238,-0.357316,2.617365
82.292000,0,0.243049,0.050197,2.908464,1.719238,-0.357316,2.617365
82.292000,0,0.318319,-0.021732,2.921908,1.757097,-0.363130,2.621470
82.294000,0,0.384799,-0.099146,2.933227,1.785462,-0.368645,2.625407
82.296000,0,0.443101,-0.181709,2.942799,1.805919,-0.374098,2.628998
82.298000,0,0.493629,-0.248374,2.950183,1.819899,-0.378370,2.632196
82.302000,0,0.537281,-0.301624,2.955897,1.828558,-0.381456,2.634976
82.302000,0,0.571566,-0.343565,2.960563,1.832802,-0.383669,2.637254
82.304000,0,0.598036,-0.376009,2.964435,1.833487,-0.385103,2.639081
82.308000,0,0.618025,-0.400464,2.967687,1.831336,-0.385956,2.640478
82.308000,0,0.632625,-0.418218,2.970449,1.826949,-0.386401,2.641437
82.310000,0,0.642779,-0.430405,2.972819,1.820825,-0.386567,2.642017
