time,left_hip_yaw,left_hip_pitch,left_knee,right_hip_yaw,right_hip_pitch,right_knee
1.928000,-14.519641,9.909644,-20.136814,0.980242,5.942920,-0.853816
1.930000,-14.779435,9.677586,-19.935905,1.057263,5.990314,-0.856393
1.932000,-14.779435,9.677586,-19.935905,1.454825,7.597341,-1.105251
1.934000,-2.923339,22.196484,2.235029,18.234672,3.267987,-18.022234
1.936000,-2.009648,24.143965,2.085137,16.791340,1.512184,-18.700687
1.938000,-0.252338,20.233977,1.405463,19.500010,-0.198212,-20.050613
1.940000,0.993339,12.808478,0.881745,22.999206,-1.573251,-21.212327
1.942000,0.860564,13.374699,0.938003,22.999206,-1.573251,-21.212327
1.944000,1.787496,5.961445,0.443870,26.741712,-2.460902,-21.340377
1.946000,1.767531,3.333546,0.369824,28.055197,-2.525198,-21.041723
1.948000,1.006838,3.140415,0.597645,27.688031,-2.095411,-20.111294
1.950000,-0.017149,3.768880,0.912063,26.730433,-1.505610,-19.025966
1.952000,-0.870807,4.270372,1.161013,25.821108,-0.981274,-18.102014
1.954000,-1.007997,4.726773,1.207573,25.821108,-0.981274,-18.102014
1.956000,-1.965538,4.347046,1.391359,24.754736,-0.354016,-17.010680
1.958000,-2.387293,4.053285,1.450871,24.415761,-0.075661,-16.589673
1.960000,-2.628902,3.752819,1.454916,24.123004,0.042562,-16.404595
1.962000,-2.704865,3.516592,1.437188,23.796942,0.109381,-16.307904
1.964000,-2.851746,3.879303,1.475323,23.430256,0.174508,-16.238265
1.966000,-2.739487,3.362115,1.379028,22.987923,0.160701,-16.260093
1.968000,-2.677815,3.041111,1.330169,22.637633,0.137858,-16.321930
1.970000,-2.609231,2.852692,1.297527,22.165580,0.098906,-16.400829
1.972000,-2.524133,2.732004,1.269070,21.614127,0.034815,-16.509224
1.974000,-2.414810,2.623688,1.237811,21.021878,-0.069522,-16.665497
1.976000,-2.561677,2.889261,1.262961,20.404531,-0.197345,-16.827008
1.978000,-2.091639,2.400745,1.150759,19.785674,-0.425433,-17.147995
1.980000,-1.814365,2.134244,1.076358,19.249582,-0.706142,-17.510393
1.982000,-1.599441,1.981001,1.020970,18.612648,-1.010659,-17.885491
1.984000,-1.372339,1.887105,0.967823,17.928598,-1.349752,-18.287296
1.986000,-1.138280,1.782550,0.913068,17.236729,-1.739480,-18.735513
1.988000,-0.887183,1.654562,0.853462,16.557380,-2.182896,-19.233632
1.990000,-0.764602,1.817008,0.809279,15.895355,-2.679751,-19.779502
1.992000,-0.505248,1.683497,0.745218,15.251093,-3.225339,-20.366190
1.994000,-0.201924,1.441171,0.670367,14.693991,-3.817842,-20.995848
1.996000,0.104192,1.174425,0.595471,14.165727,-4.451627,-21.654271
1.998000,0.393529,0.923084,0.526491,13.641379,-5.114567,-22.324175
2.000000,0.670175,0.703457,0.461350,13.119541,-5.802943,-23.000010
2.002000,0.524401,0.741334,0.460126,12.619812,-6.514051,-23.666395
2.004000,1.169968,0.303325,0.345265,12.124112,-7.255352,-24.369133
2.006000,1.495647,0.013324,0.271953,11.744182,-8.050127,-25.101246
2.008000,1.716511,-0.184541,0.218865,11.335586,-8.831168,-25.792047
2.010000,1.891250,-0.349784,0.177567,10.939394,-9.610200,-26.455334
2.012000,2.051762,-0.512457,0.137532,10.586800,-10.398708,-27.106909
2.014000,1.919461,-0.594948,0.123173,10.586800,-10.398708,-27.106909
2.016000,2.090381,-0.371998,0.096017,10.011677,-12.013196,-28.404069
2.018000,2.221263,-0.487020,0.061803,9.773593,-12.840434,-29.047647
2.020000,2.380312,-0.803428,0.016146,9.760943,-13.654125,-29.652881
2.022000,2.525558,-1.139675,-0.028405,9.828207,-14.451283,-30.220543
2.024000,2.361708,-1.354552,-0.043159,9.953069,-15.218572,-30.749531
2.026000,2.677596,-1.660331,-0.081873,10.025480,-15.915471,-31.144708
2.028000,2.759939,-1.890083,-0.102121,10.177901,-16.591881,-31.513987
2.030000,2.744733,-2.048961,-0.107289,10.342739,-17.200261,-31.793119
2.032000,2.686152,-2.172280,-0.102756,10.535726,-17.748877,-31.992046
2.034000,2.560811,-2.367184,-0.083327,10.775310,-18.242358,-32.119933
2.036000,2.471967,-2.518989,-0.125642,11.109009,-18.691387,-32.219551
2.038000,2.396107,-2.461930,-0.069243,11.383749,-19.064169,-32.172222
2.040000,1.868871,-1.848836,0.018726,11.714654,-19.369234,-32.069399
2.042000,1.687862,-1.886593,0.042938,12.127677,-19.613011,-31.904982
2.044000,1.600764,-2.124447,0.042125,12.740018,-19.817393,-31.710999
2.046000,1.509795,-2.362349,0.042602,13.394046,-19.943048,-31.434078
2.048000,1.257877,-2.649303,0.025754,14.072378,-19.962223,-31.070202
2.050000,1.182785,-2.581867,0.085916,14.611470,-19.869211,-30.524253
2.052000,0.991393,-2.561739,0.127470,15.137305,-19.671596,-29.894950
2.054000,0.764381,-2.565771,0.166962,15.688010,-19.380579,-29.182367
2.056000,0.515719,-2.531337,0.206033,16.240336,-19.002198,-28.392101
2.058000,0.126054,-2.414566,0.268253,16.777678,-18.537084,-27.526024
2.060000,0.145857,-2.828356,0.195017,17.342919,-17.970250,-26.594036
2.062000,-0.363744,-2.162397,0.332717,17.817611,-17.368534,-25.601268
2.064000,-0.329491,-2.188928,0.328491,18.315436,-16.629105,-24.412818
2.066000,-1.519881,-1.948198,0.516824,18.825903,-15.930723,-23.465283
2.068000,-1.876884,-1.796920,0.565406,19.220380,-15.045770,-22.270176
2.070000,-1.857037,-1.856775,0.542118,19.659265,-14.188236,-21.136372
2.072000,-1.916872,-1.751623,0.525878,20.065428,-13.284733,-19.986062
2.074000,-2.010688,-1.528360,0.516884,20.361241,-12.291206,-18.764694
2.076000,-2.098136,-1.372555,0.506246,20.649444,-11.257549,-17.506756
2.078000,-2.216035,-1.146252,0.504204,20.806286,-10.125462,-16.197503
2.080000,-2.377978,-0.566505,0.497588,20.881926,-8.934191,-14.857974
2.082000,-2.437569,-0.663907,0.495413,20.889642,-7.705466,-13.514928
2.084000,-2.375942,-0.844630,0.398149,20.906941,-6.406978,-12.140434
2.086000,-2.361774,0.138963,0.405499,20.765229,-5.178037,-10.872645
2.088000,-2.454708,0.470120,0.404465,20.438181,-3.863007,-9.541405
2.090000,-4.730988,-1.463573,0.871441,20.185265,-2.549324,-8.262115
2.092000,-4.770198,-1.418239,0.843415,19.884502,-1.265019,-7.056293
2.094000,-3.883313,-0.331584,0.599100,19.271959,-0.279742,-6.200036
2.096000,-3.835821,-0.324001,0.552850,18.538613,0.656768,-5.429812
2.098000,-3.302322,0.060053,0.405377,17.843623,1.630569,-4.652832
2.100000,-2.866746,0.421886,0.274415,17.104782,2.604849,-3.884148
2.102000,-2.321436,0.789688,0.129046,16.267166,3.476663,-3.269162
2.104000,-0.416007,1.603343,-0.267481,15.375135,4.304016,-2.729021
2.106000,-1.382794,1.277883,-0.112508,14.435535,5.084292,-2.263518
2.108000,-0.960117,0.467985,-0.237830,13.414245,5.989815,-1.658942
2.110000,-0.353814,1.533500,-0.331245,12.384143,6.609530,-1.433141
2.112000,0.068452,2.042338,-0.439853,11.070495,7.161427,-1.266158
2.114000,0.692155,2.222463,-0.577271,9.882988,7.612690,-1.237338
2.116000,-9.200711,-9.413747,1.564429,8.716626,7.940184,-1.328761
2.118000,-6.081248,-5.285021,0.877712,7.417567,8.158038,-1.577574
2.120000,-3.365566,-3.696135,0.267759,6.179936,8.335703,-1.843726
2.122000,-0.745459,-1.992646,-0.291982,6.365389,8.325415,-1.930156
2.124000,3.368409,3.535822,-1.235022,2.397785,6.404010,-4.939748
2.126000,-13.223088,0.553765,-7.540346,-18.836942,-8.536310,1.998275
2.128000,-16.340700,2.316715,-9.651122,-18.918772,-8.829744,1.985199
2.130000,-15.486473,5.347258,-12.889938,-15.219214,-7.315139,1.819657
2.132000,-14.113850,8.419257,-16.228883,-10.919299,-5.328242,1.655886
2.134000,-12.804024,10.752389,-18.685338,-7.693085,-3.775111,1.502366
2.136000,-11.628084,12.181886,-20.129418,-5.522349,-2.682427,1.355825
2.138000,-10.386298,13.501706,-21.512879,-3.138618,-1.411848,1.230259
2.140000,-9.268747,14.109294,-22.103617,-0.738974,-0.752312,1.190897
2.142000,-8.439528,13.626073,-21.518037,-0.231056,-0.410676,1.095014
2.144000,-7.774528,12.647997,-20.404822,-0.224051,-0.576116,1.072476
2.146000,-7.774528,12.647997,-20.404822,-0.509918,-0.346297,1.025072
2.148000,-6.853463,10.384595,-17.952124,-0.552960,-0.344471,0.875028
2.150000,-6.502113,9.205272,-16.711541,-0.668132,-0.064465,0.732877
2.152000,-6.378232,8.167151,-15.685031,-0.739743,0.028187,0.650815
2.154000,-6.455687,7.183809,-14.780971,-0.864483,0.126612,0.564901
2.156000,-6.491900,6.203168,-13.843845,-0.828171,0.210247,0.499899
2.158000,-6.831024,5.394211,-13.183325,-0.890658,0.335123,0.421589
2.160000,-7.185013,4.741628,-12.661215,-0.776663,0.430696,0.370957
2.162000,-7.693571,4.178656,-12.275191,-0.717442,0.554236,0.312416
2.164000,-8.290008,3.710242,-11.998867,-0.662191,0.680376,0.256388
2.166000,-8.963806,3.350217,-11.842814,-0.779611,0.750082,0.189859
2.168000,-9.702790,3.102729,-11.807707,-0.734063,0.885171,0.138277
2.170000,-10.480032,2.982863,-11.906569,-0.649420,1.054076,0.091254
2.172000,-11.294713,2.975889,-12.119662,-0.532973,1.242906,0.049502
2.174000,-12.138080,3.071826,-12.433110,-0.440426,1.439100,0.008207
2.176000,-13.000466,3.262826,-12.835503,-0.384673,1.634730,-0.033498
2.178000,-13.866720,3.545340,-13.321217,-0.312070,1.845050,-0.071000
2.180000,-14.726826,3.917050,-13.885686,-0.240176,2.066186,-0.106128
2.182000,-15.572185,4.369267,-14.517873,-0.174769,2.297522,-0.139501
2.184000,-16.393688,4.893417,-15.207263,-0.117250,2.537199,-0.171227
2.186000,-17.182977,5.481074,-15.943947,-0.069256,2.784952,-0.201588
2.188000,-17.932463,6.123482,-16.718009,-0.028457,3.037662,-0.230277
2.190000,-18.712894,6.878934,-17.601830,-0.224181,3.191083,-0.283330
2.192000,-18.712894,6.878934,-17.601830,-0.245891,3.272522,-0.316422
2.194000,-19.850001,8.307322,-19.185589,-0.115573,3.788930,-0.324977
2.196000,-20.406124,9.120708,-20.075846,-0.106968,4.068332,-0.349613
2.198000,-20.916694,10.003863,-21.005674,-0.155573,4.278291,-0.381843
2.200000,-20.916694,10.003863,-21.005674,-0.109978,4.412337,-0.419075
2.202000,-21.598586,11.555261,-22.573202,-0.144420,4.848272,-0.422449
2.204000,-21.860738,12.235290,-23.251012,-0.134689,5.188306,-0.433915
2.206000,-21.860738,12.235290,-23.251012,-0.106893,5.288079,-0.477864
2.208000,-22.203706,13.732796,-24.670856,-0.274001,5.583150,-0.481179
2.210000,-22.305552,14.313998,-25.209711,-0.315588,5.867349,-0.497062
2.212000,-22.305552,14.313998,-25.209711,-0.254619,5.983415,-0.543958
2.214000,-22.314741,15.018262,-25.838810,-0.317987,6.158113,-0.568541
2.216000,-22.220819,16.110894,-26.773886,-0.824781,6.187370,-0.577195
2.218000,-22.220819,16.110894,-26.773886,-0.824781,6.187370,-0.577195
2.220000,-22.151687,16.666471,-27.248287,-0.871876,6.453540,-0.649215
2.222000,-21.660099,17.448002,-27.826833,-1.084980,6.635512,-0.630764
2.224000,-21.403386,17.729557,-28.010087,-1.630082,8.653794,-0.954360
2.226000,-21.089952,18.211698,-28.380116,-1.218739,6.934637,-0.668725
2.228000,-20.956552,18.291312,-28.417560,-1.281760,6.906899,-0.670144
2.230000,-20.560895,18.335108,-28.350962,-1.357670,6.952603,-0.689277
2.232000,-20.119790,18.419777,-28.320918,-1.421809,6.941808,-0.711908
2.234000,-19.709916,18.316197,-28.106618,-1.502038,7.008228,-0.731666
2.236000,-19.271794,18.232957,-27.915289,-1.560932,7.016487,-0.753031
2.238000,-18.820187,18.074614,-27.652044,-1.626319,7.007750,-0.774754
2.240000,-18.401605,17.840778,-27.333256,-1.788236,6.880189,-0.804125
2.242000,-17.997740,17.556135,-26.973577,-1.852461,6.813183,-0.826306
2.244000,-17.581367,17.280969,-26.637804,-1.885959,6.733539,-0.848496
2.246000,-17.193918,16.894529,-26.180815,-1.929711,6.668590,-0.869813
2.248000,-16.798879,16.541738,-25.780120,-1.938010,6.580821,-0.892060
2.250000,-16.478538,16.107883,-25.305093,-1.958620,6.489791,-0.911266
2.252000,-16.175898,15.671332,-24.844650,-1.971726,6.381857,-0.931053
2.254000,-16.175898,15.671332,-24.844650,-1.747320,6.594126,-0.995096
2.256000,-15.674154,14.774552,-23.934018,-1.987519,6.127546,-0.970360
2.258000,-15.449781,14.298736,-23.471866,-1.991822,5.992079,-0.992704
2.260000,-15.273967,13.847254,-23.022097,-1.964641,5.849981,-1.007461
2.262000,-15.121937,13.369928,-22.580004,-1.961338,5.710894,-1.028637
2.264000,-14.977395,12.913985,-22.132266,-1.928798,5.536115,-1.043082
2.266000,-14.876513,12.465361,-21.717597,-1.693186,5.460764,-1.040761
2.268000,-14.832663,12.022247,-21.337889,-1.676835,5.323094,-1.058596
2.270000,-14.794081,11.613131,-20.978293,-1.775510,5.772695,-1.174725
2.272000,-14.768759,11.230814,-20.625216,-1.590995,4.983224,-1.078228
2.274000,-14.833165,10.845622,-20.322304,-1.605509,4.834704,-1.094235
2.276000,-14.926934,10.537622,-20.070259,-1.567555,4.588704,-1.094978
2.278000,-14.926934,10.537622,-20.070259,-1.334956,5.170531,-1.221839
2.280000,-15.105029,10.071033,-19.736916,-1.533228,4.334875,-1.104278
2.282000,-15.194970,9.861859,-19.594963,-1.493007,4.218236,-1.106234
2.284000,-15.295337,9.716991,-19.516318,-1.525249,4.378351,-1.152609
2.286000,-15.400132,9.604531,-19.469421,-1.427682,4.035934,-1.105484
2.288000,-15.575762,9.511611,-19.476878,-1.419174,3.957201,-1.108842
2.290000,-15.639546,9.467331,-19.466329,0.115932,4.856513,-0.999801
2.292000,-15.739760,9.440931,-19.498223,0.053370,4.863368,-1.010881
2.294000,-15.998890,9.301335,-19.412047,-0.195156,4.522240,-1.021628
2.296000,-16.268450,9.186666,-19.351035,-0.486992,4.155409,-1.034209
2.298000,-16.502488,9.148262,-19.363141,-0.589522,3.772536,-1.024112
2.300000,-16.690000,9.190159,-19.451925,-0.964778,3.608055,-1.050786
2.302000,-16.860241,9.288000,-19.611213,-1.262862,3.573139,-1.093151
2.304000,-16.914641,9.439898,-19.776530,-1.378720,3.384990,-1.082758
2.306000,-16.975478,9.638810,-20.012905,-1.446790,3.106872,-1.051722
2.308000,-17.012580,9.862728,-20.291186,-1.412636,2.921559,-1.032512
2.310000,-16.929811,10.069866,-20.493330,-1.479417,2.772184,-1.016037
2.312000,-16.818460,10.269686,-20.698163,-1.568728,2.707129,-1.007655
2.314000,-16.671078,10.464688,-20.914835,-1.743365,2.813946,-1.030885
2.316000,-16.479256,10.650148,-21.074582,2.527208,5.671351,-0.803436
2.318000,-16.263261,10.827418,-21.245348,1.443456,4.935766,-0.843840
2.320000,1.964775,20.757500,1.475933,9.823348,-4.242130,-21.335374
2.322000,3.108719,22.145896,1.318134,8.162180,-5.836773,-21.944369
2.324000,4.417396,17.735692,0.746933,11.156005,-8.444877,-24.269256
2.326000,5.476097,12.229544,0.203707,14.927874,-10.878171,-26.523278
2.328000,6.338203,6.236352,-0.314728,19.009173,-13.128773,-28.668959
2.330000,5.939917,3.314251,-0.305936,21.205139,-13.789351,-28.852985
2.332000,4.897648,2.341585,-0.018477,22.240328,-13.550298,-27.964385
2.332000,4.897648,2.341585,-0.018477,22.240328,-13.550298,-27.964385
2.336000,4.045471,2.380806,0.320840,23.489441,-12.053630,-25.346377
2.338000,0.906952,2.333835,1.042746,23.730207,-11.340870,-23.911930
2.340000,-1.137541,0.675997,1.586322,24.375924,-10.318331,-22.393974
2.342000,-2.695970,0.500865,1.918421,24.888339,-9.295184,-20.928062
2.344000,-3.611242,0.129081,2.068711,25.593242,-8.546130,-19.849769
2.346000,-4.260454,0.566104,2.077111,25.976403,-8.116121,-19.177020
2.348000,-4.393756,0.663892,2.015853,26.348739,-7.517973,-18.408733
2.350000,-4.198172,0.382304,1.922562,26.826425,-6.766786,-17.542712
2.352000,-4.502677,0.714669,1.879541,27.163041,-6.204545,-16.827384
2.354000,-4.503146,0.704665,1.845023,27.385819,-5.215130,-15.748144
2.356000,-4.644105,0.903227,1.833496,27.521989,-4.279497,-14.720654
2.358000,-4.972654,1.446612,1.843308,27.506951,-3.374357,-13.735002
2.360000,-5.051780,1.638400,1.827317,27.450757,-2.317418,-12.645278
2.362000,-5.089579,1.811028,1.797745,27.396850,-1.268568,-11.601131
2.364000,-5.085723,1.928443,1.761720,27.257300,-0.197634,-10.567793
2.366000,-4.769557,1.741202,1.681482,27.019534,0.897810,-9.540267
2.368000,-4.696174,1.901287,1.634033,26.668636,2.010809,-8.525214
2.370000,-4.650975,2.087661,1.598297,26.131098,3.170325,-7.487508
2.372000,-4.640367,1.995515,1.586643,25.444928,4.346926,-6.424399
2.374000,-4.571053,2.463035,1.528135,24.668469,5.502169,-5.500159
2.376000,-4.473895,2.692336,1.474356,23.835118,6.615444,-4.584670
2.378000,-4.315446,2.976565,1.403346,22.856820,7.670141,-3.765853
2.380000,-3.865218,3.167353,1.274570,21.919679,8.597983,-3.125636
2.382000,-3.855819,2.955351,1.257399,20.773494,9.512416,-2.476476
2.384000,-3.461922,3.048080,1.139703,20.814984,9.497452,-2.545458
2.386000,-2.787966,3.445026,0.949258,18.272964,10.868579,-1.967690
2.388000,-2.320126,3.529348,0.817544,16.867600,11.462921,-1.799057
2.390000,-1.700089,3.350808,0.675649,15.378236,12.090248,-1.597499
2.392000,-1.106904,3.267214,0.535080,13.830250,12.371544,-1.806847
2.394000,-0.605604,3.259412,0.412304,12.159416,12.522996,-2.169073
2.396000,-0.211255,3.312718,0.308000,10.413915,12.520550,-2.701866
2.398000,0.314972,3.269772,0.179850,8.626850,12.328548,-3.441102
2.400000,0.459879,3.584446,0.105601,6.609714,11.944229,-4.316798
2.402000,1.095864,3.451092,-0.046836,4.800264,11.298338,-5.525182
2.404000,2.027340,2.980931,-0.253690,3.105133,10.357340,-7.045152
2.406000,3.219135,2.122349,-0.491411,1.600478,9.414847,-8.653491
2.408000,3.206515,1.790003,-0.531778,-0.150596,8.105219,-10.445636
2.410000,4.559838,1.555422,-0.778197,-1.963655,6.722569,-12.410644
2.412000,5.195840,1.535020,-0.920290,-3.740535,5.029219,-14.594769
2.414000,5.794800,1.315293,-1.050790,-5.460874,3.168295,-16.908470
2.416000,6.378898,1.020912,-1.175875,-7.027946,1.067957,-19.425493
2.418000,6.912469,0.893044,-1.308654,-8.537396,-1.641570,-22.338324
2.420000,7.722636,-0.205758,-1.457541,-9.733737,-3.810244,-24.992508
2.422000,8.259061,-0.593517,-1.578458,-10.766458,-6.565838,-28.000016
2.424000,8.827609,-0.997227,-1.714495,-11.739046,-9.849310,-31.329644
2.426000,9.379404,-2.057366,-1.791343,-12.737663,-12.397352,-34.235422
2.428000,9.812645,-2.365350,-1.875657,-13.352262,-15.568814,-37.407084
2.430000,10.206561,-2.832306,-1.935597,-13.895524,-18.877107,-40.625217
2.432000,10.553193,-3.387697,-1.979635,-14.172401,-22.297369,-43.862333
2.434000,10.812491,-3.985763,-2.007094,-14.185465,-25.814791,-47.099885
2.436000,11.066775,-4.642043,-2.028551,-13.937826,-29.395062,-50.298202
2.438000,11.215300,-5.307150,-2.027995,-13.425684,-33.007888,-53.423194
2.440000,11.363187,-4.708729,-2.060838,-12.653814,-36.613222,-56.431439
2.442000,10.942103,-5.607116,-1.925528,-11.614700,-40.181205,-59.293529
2.444000,11.183097,-6.167839,-1.932508,-10.075774,-43.703453,-60.000000
2.446000,10.972160,-6.960970,-1.843504,-8.282533,-47.164672,-60.000000
2.448000,10.812269,-7.803741,-1.754319,-6.343726,-50.642974,-60.000000
2.450000,10.996536,-8.537443,-1.734219,-3.388033,-53.544036,-60.000000
2.452000,9.167259,-9.570993,-1.298265,-0.506559,-55.876443,-60.000000
2.454000,8.019739,-10.340562,-0.993697,2.521884,-58.159304,-60.000000
2.456000,6.296123,-10.811643,-0.568706,5.778335,-59.907736,-60.000000
2.458000,4.780347,-11.293049,-0.181378,9.239364,-60.000000,-60.000000
2.460000,2.134024,-11.588808,0.433170,12.554785,-60.000000,-60.000000
2.462000,2.098234,-12.246872,0.550381,16.465713,-60.000000,-60.000000
2.464000,0.768048,-12.350621,0.888846,20.361928,-60.000000,-60.000000
2.466000,0.312865,-12.581310,0.901101,20.361928,-60.000000,-60.000000
2.468000,0.233586,-12.632881,0.906323,24.184203,-60.000000,-60.000000
2.470000,-2.274674,-11.655191,1.491109,31.569621,-60.000000,-60.000000
2.470000,-3.531001,-11.048139,1.778523,31.419015,-60.000000,-60.000000
2.474000,-5.801863,-8.997656,2.403411,38.820586,-60.000000,-60.000000
2.476000,-5.712336,-9.088997,2.505198,42.499729,-60.000000,-60.000000
2.478000,-6.552384,-8.393758,2.692244,46.367888,-59.385836,-58.259625
2.480000,-10.667634,-4.746333,3.277854,50.323241,-57.474057,-55.040496
2.482000,-11.628152,-3.349896,3.381121,54.319764,-55.138230,-51.417336
2.484000,-9.173832,-7.262125,3.146294,58.325087,-52.692723,-47.701139
2.486000,-9.440117,-8.039419,3.176094,60.000000,-50.261068,-44.116648
2.488000,-10.850692,-7.227054,3.426102,60.000000,-46.426619,-39.141774
2.490000,-3.781421,-23.225773,3.119866,60.000000,-42.161472,-33.797658
2.492000,-4.346775,-21.528263,3.127334,60.000000,-37.825588,-28.529004
2.494000,-6.598915,-13.265762,3.115010,60.000000,-31.571860,-21.715299
2.496000,-5.950082,-19.045555,3.470168,60.000000,-25.326463,-14.548625
2.498000,-8.590758,-15.494050,3.862061,60.000000,-19.750353,-7.874378
2.500000,-13.603728,-8.882384,4.331360,60.000000,-13.438028,-1.041499
2.502000,60.000000,0.693270,16.995582,-10.434404,9.229267,2.878143
2.504000,60.000000,-4.676339,22.825725,-10.459639,9.339708,2.940122
2.506000,60.000000,-5.778230,20.495601,-10.705707,9.881939,2.891600
2.508000,60.000000,-3.739724,14.367335,-9.492386,10.544145,3.778727
2.510000,60.000000,-0.112695,5.870654,-9.656399,11.842491,5.035259
2.512000,60.000000,2.956756,-2.075627,-11.948157,13.522734,5.712566
2.514000,60.000000,-0.686909,1.026893,-11.691166,13.969323,5.747352
2.516000,60.000000,10.887059,-19.742973,-20.275001,17.712278,5.149153
2.518000,60.000000,16.083139,-29.353839,-24.008231,19.892775,4.093752
2.520000,60.000000,24.428227,-41.962576,-28.261790,23.643677,2.800135
2.522000,49.826662,27.292655,-46.066087,-26.924373,21.489849,1.860258
2.524000,40.177204,24.920584,-43.552606,-23.243843,15.975936,2.015120
2.526000,33.308543,15.104367,-31.570059,-19.154987,6.230250,3.330793
2.528000,28.617993,1.567276,-15.493457,-20.921885,-0.306785,4.494480
2.530000,28.370830,-15.199558,4.801619,-27.665782,-5.459517,5.986287
2.532000,33.825050,-32.095209,25.209696,-35.748178,-10.212459,8.373761
2.534000,38.715067,-34.731149,30.265037,-28.332952,-9.710583,8.689715
2.536000,39.707104,-25.945282,22.889713,-10.390172,-4.126700,6.539885
2.538000,37.155073,-13.044534,10.821544,7.803464,2.578120,3.540948
2.538000,37.155073,-13.044534,10.821544,7.803464,2.578120,3.540948
2.542000,34.228151,-2.924936,1.403956,15.707092,5.060698,1.436697
2.544000,29.712695,7.647634,-7.890889,29.172968,9.953970,-1.585740
2.546000,25.340295,16.243262,-15.773115,28.074959,9.244213,-1.721986
2.548000,31.791697,11.329945,-10.267909,22.625256,7.171499,-0.788719
2.550000,37.416461,6.626076,-4.998433,16.384199,4.409957,0.267044
2.552000,47.106334,-1.624458,3.628524,7.011007,-0.957765,2.543025
2.554000,53.748748,-4.649172,6.925138,3.728308,-2.625245,3.424612
2.556000,56.827660,-3.256991,5.823380,6.402120,-0.689984,2.565301
2.558000,59.835347,-5.109396,7.814406,11.062199,2.650503,0.966323
2.560000,59.643758,-1.386382,4.469505,14.540449,5.350073,-0.341355
2.562000,56.066213,6.319810,-2.476618,17.284520,7.943873,-1.576953
2.564000,53.595099,9.964592,-5.514846,19.144758,9.982210,-2.572627
2.566000,54.869114,9.647739,-4.795796,17.441012,11.451377,-2.375080
2.568000,57.401992,8.072515,-2.897179,13.758128,10.410902,-1.822334
2.570000,59.276815,6.854531,-1.298876,10.628573,9.391398,-1.384497
2.572000,60.000000,6.495412,-0.449303,8.778024,8.882642,-1.234039
2.574000,60.000000,6.108418,0.459970,6.844275,8.334662,-1.113152
2.576000,60.000000,6.424559,0.792597,5.924957,8.313464,-1.227647
2.578000,57.491240,7.606670,0.690903,4.881166,8.119385,-1.482875
2.580000,57.893310,8.185260,0.635538,5.585513,9.044352,-1.700947
2.582000,55.991584,9.439305,0.316921,5.547629,9.388719,-1.912281
2.584000,55.991584,9.439305,0.316921,6.199734,9.793877,-1.926197
2.586000,53.867558,11.227412,0.108666,5.658424,10.175405,-2.048409
2.588000,49.557412,12.846504,-0.132102,4.300048,9.448274,-2.111401
2.590000,47.211365,13.917078,-0.205312,4.486065,11.067448,-2.026011
2.592000,44.888543,14.990080,-0.277446,3.512266,10.662665,-1.984985
2.594000,44.888543,14.990080,-0.277446,4.420351,11.421324,-1.994057
2.596000,40.492462,17.195081,-0.512485,2.538812,10.419048,-1.824158
2.598000,38.126040,18.284028,-0.651285,2.177168,10.233823,-1.741180
2.600000,35.725380,19.365347,-0.825317,1.336131,9.587907,-1.669289
2.602000,33.595843,20.459750,-1.062494,1.085709,9.347430,-1.581788
2.604000,31.609291,21.504420,-1.315076,0.941271,9.122698,-1.499794
2.606000,31.073568,22.042771,-1.139311,2.111569,10.127040,-1.517499
2.608000,28.521625,23.271286,-1.751378,1.526208,9.277810,-1.342333
2.610000,25.140918,24.868156,-2.195915,0.487342,7.998296,-1.337047
2.612000,25.944787,24.552614,-2.046650,1.557294,8.662036,-1.239792
2.614000,23.482028,25.764431,-2.255346,1.012833,7.771693,-1.257434
2.616000,25.290179,24.742413,-1.745701,2.149232,7.677994,-1.231930
2.618000,25.290179,24.742413,-1.745701,2.149232,7.677994,-1.231930
2.620000,25.077976,24.556848,-1.461937,1.146827,6.421222,-1.180587
2.622000,25.317381,24.106250,-1.037757,2.581740,7.011166,-1.219438
2.624000,25.540330,23.520465,-0.584647,4.084396,7.485081,-1.266322
2.626000,26.368669,22.006983,0.337798,3.697510,5.949335,-1.099928
2.628000,26.762851,21.053549,0.829486,3.490054,5.212502,-1.030854
2.630000,26.829990,20.290097,1.027214,3.192762,4.268233,-0.897114
2.632000,26.730009,19.614433,1.022690,2.856902,3.275116,-0.729111
2.634000,26.596164,18.943835,0.883502,2.528839,2.297115,-0.558276
2.636000,26.517755,18.199885,0.680622,2.386065,1.276257,-0.415390
2.636000,26.517755,18.199885,0.680622,2.386065,1.276257,-0.415390
2.640000,26.624213,16.293498,0.284272,3.165969,2.284886,-0.260109
2.642000,26.624213,16.293498,0.284272,4.155900,2.671197,-0.354950
2.644000,27.149850,13.413714,0.322774,2.136436,-0.143936,-0.299927
2.646000,27.541885,11.563137,0.571066,1.225143,-1.660304,-0.351268
2.648000,28.145535,9.406530,0.998119,-0.183430,-3.542330,-0.381266
2.650000,28.956540,7.049890,1.516784,-1.661947,-5.253766,-0.365440
2.652000,29.836065,4.579782,2.059413,-2.542143,-5.843516,-0.322773
2.654000,27.539983,4.463293,2.390066,-6.538155,-9.535393,-0.077571
2.656000,31.297536,-0.428028,2.984562,-7.854211,-11.450290,0.128713
2.658000,32.074445,-3.075795,3.479543,-10.675011,-14.051945,0.409716
