time,roll,pitch,yaw,roll_d,pitch_d,yaw_d
4.716000,3.120523,-3.118063,-1.223063,3.141064,3.141431,3.141132
4.720000,3.119289,-3.117209,-1.221677,3.141064,3.141431,3.141132
4.722000,3.118710,-3.116880,-1.220963,3.141064,3.141431,3.141132
4.722000,3.118710,-3.116880,-1.220963,3.141064,3.141431,3.141132
4.724000,3.118156,-3.116610,-1.220231,3.141064,3.141431,3.141132
4.726000,3.117628,-3.116395,-1.219482,3.141064,3.141431,3.141132
4.730000,3.117127,-3.116235,-1.218715,3.141064,3.141431,3.141132
4.730000,3.116653,-3.116128,-1.217932,3.141064,3.141431,3.141132
4.732000,3.116206,-3.116070,-1.217133,3.141064,3.141431,3.141132
4.734000,3.115787,-3.116059,-1.216318,3.141064,3.141431,3.141132
4.736000,3.115394,-3.116091,-1.215487,3.141064,3.141431,3.141132
4.738000,3.115028,-3.116163,-1.214641,3.141064,3.141431,3.141132
4.740000,3.115028,-3.116163,-1.214641,3.141064,3.141431,3.141132
4.742000,3.114375,-3.116414,-1.212905,3.141064,3.141431,3.141132
4.746000,3.114088,-3.116587,-1.212015,3.141064,3.141431,3.141132
4.746000,3.113827,-3.116790,-1.211112,3.141064,3.141431,3.141132
4.748000,3.113591,-3.117016,-1.210196,3.141064,3.141431,3.141132
4.750000,3.113379,-3.117264,-1.209266,3.141064,3.141431,3.141132
4.752000,3.113192,-3.117531,-1.208324,3.141064,3.141431,3.141132
4.756000,3.112887,-3.118109,-1.206403,3.141064,3.141431,3.141132
4.758000,3.112887,-3.118109,-1.206403,3.141064,3.141431,3.141132
4.758000,3.112770,-3.118416,-1.205425,3.141064,3.141431,3.141132
4.760000,3.112674,-3.118731,-1.204437,3.141064,3.141431,3.141132
4.762000,3.112601,-3.119053,-1.203439,3.141064,3.141431,3.141132
4.766000,3.112521,-3.119711,-1.201417,3.141064,3.141431,3.141132
4.768000,3.112521,-3.119711,-1.201417,3.141064,3.141431,3.141132
4.768000,3.112515,-3.120043,-1.200394,3.141064,3.141431,3.141132
4.770000,3.112528,-3.120373,-1.199362,3.141064,3.141431,3.141132
4.772000,3.112563,-3.120702,-1.198322,3.141064,3.141431,3.141132
4.776000,3.112617,-3.121026,-1.197275,3.141064,3.141431,3.141132
4.776000,3.112692,-3.121346,-1.196220,3.141064,3.141431,3.141132
4.778000,3.112786,-3.121660,-1.195157,3.141064,3.141431,3.141132
4.780000,3.112899,-3.121967,-1.194088,3.141064,3.141431,3.141132
4.782000,3.113031,-3.122266,-1.193010,3.141064,3.141431,3.141132
4.786000,3.113181,-3.122557,-1.191926,3.141064,3.141431,3.141132
4.786000,3.113348,-3.122839,-1.190835,3.141064,3.141431,3.141132
4.788000,3.113533,-3.123112,-1.189738,3.141064,3.141431,3.141132
4.790000,3.113734,-3.123376,-1.188635,3.141064,3.141431,3.141132
4.792000,3.113952,-3.123629,-1.187528,3.141064,3.141431,3.141132
4.796000,3.114435,-3.124102,-1.185297,3.141064,3.141431,3.141132
4.796000,3.114435,-3.124102,-1.185297,3.141064,3.141431,3.141132
4.798000,3.114700,-3.124322,-1.184173,3.141064,3.141431,3.141132
4.800000,3.114979,-3.124530,-1.183045,3.141064,3.141431,3.141132
4.802000,3.115272,-3.124725,-1.181910,3.141064,3.141431,3.141132
4.806000,3.115899,-3.125077,-1.179622,3.141064,3.141431,3.141132
4.808000,3.116233,-3.125232,-1.178468,3.141064,3.141431,3.141132
4.808000,3.116233,-3.125232,-1.178468,3.141064,3.141431,3.141132
4.810000,3.116580,-3.125376,-1.177309,3.141064,3.141431,3.141132
4.814000,3.117309,-3.125626,-1.174975,3.141064,3.141431,3.141132
4.816000,3.117309,-3.125626,-1.174975,3.141064,3.141431,3.141132
4.816000,3.117693,-3.125730,-1.173799,3.141064,3.141431,3.141132
4.818000,3.118087,-3.125822,-1.172617,3.141064,3.141431,3.141132
4.820000,3.118494,-3.125901,-1.171430,3.141064,3.141431,3.141132
4.822000,3.118912,-3.125966,-1.170235,3.141064,3.141431,3.141132
4.824000,3.119342,-3.126017,-1.169033,3.141064,3.141431,3.141132
4.826000,3.119783,-3.126053,-1.167823,3.141064,3.141431,3.141132
4.830000,3.120698,-3.126085,-1.165376,3.141064,3.141431,3.141132
4.832000,3.120698,-3.126085,-1.165376,3.141064,3.141431,3.141132
4.832000,3.121172,-3.126081,-1.164139,3.141064,3.141431,3.141132
4.834000,3.121655,-3.126065,-1.162894,3.141064,3.141431,3.141132
4.836000,3.122149,-3.126036,-1.161639,3.141064,3.141431,3.141132
4.840000,3.122654,-3.125994,-1.160374,3.141064,3.141431,3.141132
4.842000,3.123169,-3.125939,-1.159099,3.141064,3.141431,3.141132
4.844000,3.123694,-3.125871,-1.157812,3.141064,3.141431,3.141132
4.846000,3.124231,-3.125789,-1.156515,3.141064,3.141431,3.141132
4.846000,3.124778,-3.125693,-1.155206,3.141064,3.141431,3.141132
4.848000,3.125335,-3.125586,-1.153884,3.141064,3.141431,3.141132
4.850000,3.125903,-3.125465,-1.152551,3.141064,3.141431,3.141132
4.854000,3.127069,-3.125188,-1.149847,3.141064,3.141431,3.141132
4.856000,3.127069,-3.125188,-1.149847,3.141064,3.141431,3.141132
4.858000,3.127666,-3.125033,-1.148476,3.141064,3.141431,3.141132
4.858000,3.128270,-3.124868,-1.147092,3.141064,3.141431,3.141132
4.860000,3.128883,-3.124691,-1.145691,3.141064,3.141431,3.141132
4.862000,3.129502,-3.124484,-1.144253,3.141064,3.141431,3.141132
4.866000,3.130780,-3.124026,-1.141280,3.141064,3.141431,3.141132
4.868000,3.130780,-3.124026,-1.141280,3.141064,3.141431,3.141132
4.868000,3.131485,-3.123775,-1.139855,3.141064,3.141431,3.141132
4.870000,3.132230,-3.123521,-1.138498,3.141064,3.141431,3.141132
4.872000,3.132974,-3.123289,-1.137371,3.141064,3.141431,3.141132
4.874000,3.133709,-3.123082,-1.136471,3.141064,3.141431,3.141132
4.878000,3.135132,-3.122747,-1.135306,3.141064,3.141431,3.141132
4.880000,3.135132,-3.122747,-1.135306,3.141064,3.141431,3.141132
4.880000,3.135813,-3.122620,-1.134979,3.141064,3.141431,3.141132
4.882000,3.136470,-3.122519,-1.134772,3.141064,3.141431,3.141132
4.884000,3.137101,-3.122447,-1.134654,3.141064,3.141431,3.141132
4.888000,3.137706,-3.122402,-1.134591,3.141064,3.141431,3.141132
4.890000,3.138285,-3.122386,-1.134560,3.141064,3.141431,3.141132
4.890000,3.138835,-3.122398,-1.134539,3.141064,3.141431,3.141132
4.892000,3.139359,-3.122438,-1.134513,3.141064,3.141431,3.141132
4.894000,3.139854,-3.122504,-1.134469,3.141064,3.141431,3.141132
4.898000,3.140764,-3.122713,-1.134297,3.141064,3.141431,3.141132
4.900000,3.140764,-3.122713,-1.134297,3.141064,3.141431,3.141132
4.900000,3.141179,-3.122853,-1.134159,3.141064,3.141431,3.141132
4.902000,3.141569,-3.123013,-1.133980,3.141064,3.141431,3.141132
4.904000,0.000343,-0.018399,2.007831,3.141064,3.141431,3.141132
4.908000,0.001003,-0.017984,2.008384,3.141064,3.141431,3.141132
4.910000,0.001003,-0.017984,2.008384,3.141064,3.141431,3.141132
4.910000,0.001300,-0.017752,2.008718,3.141064,3.141431,3.141132
4.912000,0.001575,-0.017507,2.009090,3.141064,3.141431,3.141132
4.914000,0.001830,-0.017248,2.009498,3.141064,3.141431,3.141132
4.916000,0.002065,-0.016978,2.009942,3.141064,3.141431,3.141132
4.920000,0.002281,-0.016697,2.010421,3.141064,3.141431,3.141132
4.922000,0.002479,-0.016407,2.010933,3.141064,3.141431,3.141132
4.922000,0.002660,-0.016108,2.011480,3.141064,3.141431,3.141132
4.924000,0.002824,-0.015802,2.012059,3.141064,3.141431,3.141132
4.926000,0.002973,-0.015489,2.012671,3.141064,3.141431,3.141132
4.930000,0.003227,-0.014847,2.013991,3.141064,3.141431,3.141132
4.932000,0.003227,-0.014847,2.013991,3.141064,3.141431,3.141132
4.932000,0.003333,-0.014519,2.014697,3.141064,3.141431,3.141132
4.934000,0.003427,-0.014188,2.015433,3.141064,3.141431,3.141132
4.936000,0.003507,-0.013854,2.016199,3.141064,3.141431,3.141132
4.938000,0.003576,-0.013519,2.016993,3.141064,3.141431,3.141132
4.940000,0.003634,-0.013183,2.017815,3.141064,3.141431,3.141132
4.944000,0.003680,-0.012847,2.018663,3.141064,3.141431,3.141132
4.944000,0.003715,-0.012510,2.019538,3.141064,3.141431,3.141132
4.946000,0.003740,-0.012175,2.020440,3.141064,3.141431,3.141132
4.950000,0.003754,-0.011840,2.021369,3.141064,3.141431,3.141132
4.950000,0.003759,-0.011508,2.022324,3.141064,3.141431,3.141132
4.954000,0.003741,-0.010851,2.024311,3.141064,3.141431,3.141132
4.954000,0.003741,-0.010851,2.024311,3.141064,3.141431,3.141132
4.956000,0.003718,-0.010527,2.025343,3.141064,3.141431,3.141132
4.958000,0.003688,-0.010206,2.026398,3.141064,3.141431,3.141132
4.962000,0.003650,-0.009890,2.027478,3.141064,3.141431,3.141132
4.962000,0.003604,-0.009578,2.028581,3.141064,3.141431,3.141132
4.964000,0.003550,-0.009270,2.029707,3.141064,3.141431,3.141132
4.966000,0.003490,-0.008968,2.030856,3.141064,3.141431,3.141132
4.968000,0.003422,-0.008670,2.032026,3.141064,3.141431,3.141132
4.972000,0.003268,-0.008092,2.034436,3.141064,3.141431,3.141132
4.974000,0.003268,-0.008092,2.034436,3.141064,3.141431,3.141132
4.974000,0.003181,-0.007811,2.035675,3.141064,3.141431,3.141132
4.976000,0.003089,-0.007537,2.036935,3.141064,3.141431,3.141132
4.978000,0.002992,-0.007268,2.038219,3.141064,3.141431,3.141132
4.982000,0.002889,-0.007005,2.039525,3.141064,3.141431,3.141132
4.984000,0.002781,-0.006749,2.040856,3.141064,3.141431,3.141132
4.984000,0.002668,-0.006499,2.042211,3.141064,3.141431,3.141132
4.986000,0.002550,-0.006255,2.043589,3.141064,3.141431,3.141132
4.988000,0.002427,-0.006018,2.044987,3.141064,3.141431,3.141132
4.990000,0.002301,-0.005788,2.046404,3.141064,3.141431,3.141132
4.994000,0.002170,-0.005565,2.047839,3.141064,3.141431,3.141132
4.994000,0.002036,-0.005349,2.049294,3.141064,3.141431,3.141132
4.996000,0.001897,-0.005139,2.050769,3.141064,3.141431,3.141132
4.998000,0.001756,-0.004936,2.052264,3.141064,3.141431,3.141132
5.002000,0.001462,-0.004551,2.055317,3.141064,3.141431,3.141132
5.002000,0.001462,-0.004551,2.055317,3.141064,3.141431,3.141132
5.004000,0.001309,-0.004368,2.056876,3.141064,3.141431,3.141132
5.006000,0.001154,-0.004192,2.058458,3.141064,3.141431,3.141132
5.008000,0.000996,-0.004022,2.060063,3.141064,3.141431,3.141132
5.010000,0.000835,-0.003859,2.061691,3.141064,3.141431,3.141132
5.014000,0.000672,-0.003703,2.063332,3.141064,3.141431,3.141132
5.014000,0.000508,-0.003554,2.064987,3.141064,3.141431,3.141132
5.016000,0.000343,-0.003411,2.066655,3.141064,3.141431,3.141132
5.018000,0.000175,-0.003275,2.068337,3.141064,3.141431,3.141132
5.020000,0.000006,-0.003144,2.070036,3.141064,3.141431,3.141132
5.024000,3.141427,-3.138572,-1.069840,3.141064,3.141431,3.141132
5.024000,3.141254,-3.138690,-1.068104,3.141064,3.141431,3.141132
5.026000,3.141080,-3.138802,-1.066346,3.141064,3.141431,3.141132
5.028000,3.140904,-3.138909,-1.064566,3.141064,3.141431,3.141132
5.030000,3.140725,-3.139010,-1.062760,3.141064,3.141431,3.141132
5.034000,3.140546,-3.139105,-1.060928,3.141064,3.141431,3.141132
5.034000,3.140365,-3.139195,-1.059070,3.141064,3.141431,3.141132
5.036000,3.140183,-3.139280,-1.057183,3.141064,3.141431,3.141132
5.038000,3.140002,-3.139359,-1.055300,3.141064,3.141431,3.141132
5.042000,3.139823,-3.139433,-1.053422,3.141064,3.141431,3.141132
5.044000,3.139646,-3.139501,-1.051545,3.141064,3.141431,3.141132
5.044000,3.139469,-3.139565,-1.049666,3.141064,3.141431,3.141132
5.046000,3.139292,-3.139625,-1.047775,3.141064,3.141431,3.141132
5.048000,3.139114,-3.139680,-1.045864,3.141064,3.141431,3.141132
5.052000,3.138755,-3.139780,-1.041951,3.141064,3.141431,3.141132
5.054000,3.138755,-3.139780,-1.041951,3.141064,3.141431,3.141132
5.054000,3.138573,-3.139825,-1.039926,3.141064,3.141431,3.141132
5.056000,3.138332,-3.139497,-1.037940,3.141064,3.141431,3.141132
5.058000,3.138040,-3.138788,-1.035985,3.141064,3.141431,3.141132
5.062000,3.137413,-3.136918,-1.032603,3.141064,3.141431,3.141132
5.064000,3.137413,-3.136918,-1.032603,3.141064,3.141431,3.141132
5.064000,3.137078,-3.135843,-1.031181,3.141064,3.141431,3.141132
5.066000,3.136728,-3.134716,-1.029912,3.141064,3.141431,3.141132
5.068000,3.136363,-3.133555,-1.028793,3.141064,3.141431,3.141132
5.070000,3.135981,-3.132375,-1.027804,3.141064,3.141431,3.141132
5.074000,3.135582,-3.131191,-1.026927,3.141064,3.141431,3.141132
5.076000,3.135167,-3.130014,-1.026141,3.141064,3.141431,3.141132
5.078000,3.134736,-3.128854,-1.025429,3.141064,3.141431,3.141132
5.078000,3.134290,-3.127720,-1.024774,3.141064,3.141431,3.141132
5.080000,3.133829,-3.126619,-1.024159,3.141064,3.141431,3.141132
5.082000,3.133357,-3.125558,-1.023575,3.141064,3.141431,3.141132
5.086000,3.132381,-3.123579,-1.022460,3.141064,3.141431,3.141132
5.088000,3.132381,-3.123579,-1.022460,3.141064,3.141431,3.141132
5.088000,3.131882,-3.122671,-1.021916,3.141064,3.141431,3.141132
5.090000,3.131379,-3.121817,-1.021370,3.141064,3.141431,3.141132
5.092000,3.130873,-3.121025,-1.020823,3.141064,3.141431,3.141132
5.094000,3.130366,-3.120295,-1.020269,3.141064,3.141431,3.141132
5.098000,3.129860,-3.119628,-1.019708,3.141064,3.141431,3.141132
5.098000,3.129357,-3.119023,-1.019136,3.141064,3.141431,3.141132
5.100000,3.128858,-3.118481,-1.018552,3.141064,3.141431,3.141132
5.102000,3.128364,-3.117999,-1.017954,3.141064,3.141431,3.141132
5.104000,3.127878,-3.117575,-1.017341,3.141064,3.141431,3.141132
5.106000,3.127400,-3.117209,-1.016712,3.141064,3.141431,3.141132
5.110000,3.126932,-3.116897,-1.016067,3.141064,3.141431,3.141132
5.110000,3.126475,-3.116637,-1.015405,3.141064,3.141431,3.141132
5.112000,3.126030,-3.116428,-1.014727,3.141064,3.141431,3.141132
5.114000,3.125598,-3.116267,-1.014034,3.141064,3.141431,3.141132
5.116000,3.125179,-3.116151,-1.013327,3.141064,3.141431,3.141132
5.118000,3.124776,-3.116078,-1.012604,3.141064,3.141431,3.141132
5.120000,3.124388,-3.116045,-1.011867,3.141064,3.141431,3.141132
5.122000,3.124015,-3.116048,-1.011115,3.141064,3.141431,3.141132
5.124000,3.123660,-3.116085,-1.010348,3.141064,3.141431,3.141132
5.128000,3.123321,-3.116153,-1.009567,3.141064,3.141431,3.141132
5.130000,3.123000,-3.116248,-1.008773,3.141064,3.141431,3.141132
5.130000,3.122696,-3.116369,-1.007965,3.141064,3.141431,3.141132
5.132000,3.122411,-3.116513,-1.007143,3.141064,3.141431,3.141132
5.134000,3.122145,-3.116679,-1.006309,3.141064,3.141431,3.141132
5.138000,3.121669,-3.117064,-1.004607,3.141064,3.141431,3.141132
5.140000,3.121669,-3.117064,-1.004607,3.141064,3.141431,3.141132
5.142000,3.121460,-3.117281,-1.003741,3.141064,3.141431,3.141132
5.142000,3.121269,-3.117511,-1.002866,3.141064,3.141431,3.141132
5.144000,3.121097,-3.117753,-1.001982,3.141064,3.141431,3.141132
5.148000,3.120945,-3.118004,-1.001090,3.141064,3.141431,3.141132
5.148000,3.120813,-3.118262,-1.000190,3.141064,3.141431,3.141132
5.152000,3.120700,-3.118526,-0.999282,3.141064,3.141431,3.141132
5.152000,3.120608,-3.118793,-0.998366,3.141064,3.141431,3.141132
5.154000,3.120537,-3.119063,-0.997442,3.141064,3.141431,3.141132
5.156000,3.120486,-3.119334,-0.996511,3.141064,3.141431,3.141132
5.158000,3.120455,-3.119605,-0.995572,3.141064,3.141431,3.141132
5.162000,3.120452,-3.120143,-0.993675,3.141064,3.141431,3.141132
5.162000,3.120452,-3.120143,-0.993675,3.141064,3.141431,3.141132
5.164000,3.120481,-3.120409,-0.992719,3.141064,3.141431,3.141132
5.166000,3.120527,-3.120672,-0.991758,3.141064,3.141431,3.141132
5.170000,3.120593,-3.120931,-0.990793,3.141064,3.141431,3.141132
5.170000,3.120677,-3.121184,-0.989822,3.141064,3.141431,3.141132
5.172000,3.120779,-3.121431,-0.988846,3.141064,3.141431,3.141132
5.176000,3.120899,-3.121672,-0.987865,3.141064,3.141431,3.141132
5.176000,3.121038,-3.121904,-0.986877,3.141064,3.141431,3.141132
5.178000,3.121195,-3.122129,-0.985884,3.141064,3.141431,3.141132
5.182000,3.121369,-3.122346,-0.984884,3.141064,3.141431,3.141132
5.182000,3.121561,-3.122553,-0.983877,3.141064,3.141431,3.141132
5.184000,3.121770,-3.122752,-0.982864,3.141064,3.141431,3.141132
5.188000,3.121996,-3.122941,-0.981843,3.141064,3.141431,3.141132
5.188000,3.122238,-3.123121,-0.980818,3.141064,3.141431,3.141132
5.190000,3.122497,-3.123293,-0.979790,3.141064,3.141431,3.141132
5.194000,3.122772,-3.123455,-0.978757,3.141064,3.141431,3.141132
5.194000,3.123063,-3.123608,-0.977720,3.141064,3.141431,3.141132
5.196000,3.123370,-3.123751,-0.976678,3.141064,3.141431,3.141132
5.200000,3.123692,-3.123884,-0.975630,3.141064,3.141431,3.141132
5.202000,3.124030,-3.124006,-0.974576,3.141064,3.141431,3.141132
5.202000,3.124382,-3.124117,-0.973514,3.141064,3.141431,3.141132
5.204000,3.124749,-3.124217,-0.972444,3.141064,3.141431,3.141132
5.208000,3.125130,-3.124306,-0.971366,3.141064,3.141431,3.141132
5.208000,3.125525,-3.124385,-0.970280,3.141064,3.141431,3.141132
5.210000,3.125935,-3.124454,-0.969184,3.141064,3.141431,3.141132
5.212000,3.126358,-3.124513,-0.968084,3.141064,3.141431,3.141132
5.216000,3.126794,-3.124564,-0.966981,3.141064,3.141431,3.141132
5.218000,3.127245,-3.124606,-0.965875,3.141064,3.141431,3.141132
5.218000,3.127708,-3.124637,-0.964764,3.141064,3.141431,3.141132
5.220000,3.128185,-3.124659,-0.963647,3.141064,3.141431,3.141132
5.224000,3.128675,-3.124669,-0.962522,3.141064,3.141431,3.141132
5.224000,3.129177,-3.124668,-0.961386,3.141064,3.141431,3.141132
5.226000,3.129691,-3.124657,-0.960240,3.141064,3.141431,3.141132
5.228000,3.130218,-3.124634,-0.959081,3.141064,3.141431,3.141132
5.232000,3.130756,-3.124601,-0.957907,3.141064,3.141431,3.141132
5.234000,3.131306,-3.124557,-0.956719,3.141064,3.141431,3.141132
5.234000,3.131866,-3.124504,-0.955516,3.141064,3.141431,3.141132
5.236000,3.132438,-3.124440,-0.954294,3.141064,3.141431,3.141132
5.238000,3.133022,-3.124369,-0.953070,3.141064,3.141431,3.141132
5.240000,3.133620,-3.124288,-0.951843,3.141064,3.141431,3.141132
5.242000,3.134233,-3.124196,-0.950604,3.141064,3.141431,3.141132
5.244000,3.134862,-3.124090,-0.949345,3.141064,3.141431,3.141132
5.246000,3.135506,-3.123971,-0.948060,3.141064,3.141431,3.141132
5.250000,3.136163,-3.123839,-0.946746,3.141064,3.141431,3.141132
5.250000,3.136884,-3.123704,-0.945489,3.141064,3.141431,3.141132
5.252000,3.137660,-3.123581,-0.944304,3.141064,3.141431,3.141132
5.254000,3.138477,-3.123473,-0.943182,3.141064,3.141431,3.141132
5.258000,3.139274,-3.123388,-0.942316,3.141064,3.141431,3.141132
5.260000,3.140046,-3.123326,-0.941705,3.141064,3.141431,3.141132
5.260000,3.140789,-3.123285,-0.941350,3.141064,3.141431,3.141132
5.262000,3.141500,-3.123267,-0.941211,3.141064,3.141431,3.141132
5.266000,0.000585,-0.018321,2.200345,3.141064,3.141431,3.141132
5.266000,0.001226,-0.018294,2.200172,3.141064,3.141431,3.141132
5.268000,0.001832,-0.018245,2.199900,3.141064,3.141431,3.141132
5.270000,0.002403,-0.018173,2.199564,3.141064,3.141431,3.141132
5.274000,0.002938,-0.018078,2.199193,3.141064,3.141431,3.141132
5.274000,0.003438,-0.017961,2.198807,3.141064,3.141431,3.141132
5.276000,0.003905,-0.017821,2.198426,3.141064,3.141431,3.141132
5.278000,0.004339,-0.017661,2.198062,3.141064,3.141431,3.141132
5.282000,0.004741,-0.017480,2.197725,3.141064,3.141431,3.141132
5.282000,0.005113,-0.017279,2.197422,3.141064,3.141431,3.141132
5.284000,0.005455,-0.017061,2.197156,3.141064,3.141431,3.141132
5.286000,0.005769,-0.016825,2.196931,3.141064,3.141431,3.141132
5.288000,0.006057,-0.016575,2.196746,3.141064,3.141431,3.141132
5.292000,0.006319,-0.016309,2.196603,3.141064,3.141431,3.141132
5.292000,0.006558,-0.016031,2.196501,3.141064,3.141431,3.141132
5.294000,0.006774,-0.015742,2.196441,3.141064,3.141431,3.141132
5.296000,0.006968,-0.015442,2.196420,3.141064,3.141431,3.141132
5.298000,0.007142,-0.015132,2.196439,3.141064,3.141431,3.141132
5.302000,0.007296,-0.014815,2.196497,3.141064,3.141431,3.141132
5.302000,0.007431,-0.014491,2.196593,3.141064,3.141431,3.141132
5.304000,0.007549,-0.014161,2.196725,3.141064,3.141431,3.141132
5.306000,0.007650,-0.013827,2.196895,3.141064,3.141431,3.141132
5.308000,0.007736,-0.013489,2.197099,3.141064,3.141431,3.141132
5.312000,0.007806,-0.013148,2.197338,3.141064,3.141431,3.141132
5.312000,0.007862,-0.012805,2.197609,3.141064,3.141431,3.141132
5.314000,0.007905,-0.012460,2.197910,3.141064,3.141431,3.141132
5.316000,0.007936,-0.012115,2.198241,3.141064,3.141431,3.141132
5.318000,0.007954,-0.011771,2.198601,3.141064,3.141431,3.141132
5.322000,0.007962,-0.011428,2.198990,3.141064,3.141431,3.141132
5.322000,0.007960,-0.011086,2.199408,3.141064,3.141431,3.141132
5.324000,0.007947,-0.010746,2.199855,3.141064,3.141431,3.141132
5.326000,0.007926,-0.010409,2.200331,3.141064,3.141431,3.141132
5.330000,0.007855,-0.009745,2.201365,3.141064,3.141431,3.141132
5.332000,0.007808,-0.009418,2.201923,3.141064,3.141431,3.141132
5.332000,0.007808,-0.009418,2.201923,3.141064,3.141431,3.141132
5.334000,0.007752,-0.009095,2.202508,3.141064,3.141431,3.141132
5.336000,0.007690,-0.008777,2.203118,3.141064,3.141431,3.141132
5.340000,0.007619,-0.008463,2.203753,3.141064,3.141431,3.141132
5.340000,0.007540,-0.008155,2.204413,3.141064,3.141431,3.141132
5.342000,0.007454,-0.007851,2.205096,3.141064,3.141431,3.141132
5.344000,0.007360,-0.007553,2.205801,3.141064,3.141431,3.141132
5.348000,0.007259,-0.007261,2.206531,3.141064,3.141431,3.141132
5.350000,0.007151,-0.006974,2.207285,3.141064,3.141431,3.141132
5.350000,0.007037,-0.006694,2.208062,3.141064,3.141431,3.141132
5.352000,0.006916,-0.006421,2.208862,3.141064,3.141431,3.141132
5.354000,0.006790,-0.006154,2.209686,3.141064,3.141431,3.141132
5.358000,0.006658,-0.005894,2.210535,3.141064,3.141431,3.141132
5.358000,0.006520,-0.005640,2.211407,3.141064,3.141431,3.141132
5.360000,0.006378,-0.005394,2.212305,3.141064,3.141431,3.141132
5.362000,0.006231,-0.005154,2.213223,3.141064,3.141431,3.141132
5.364000,0.006080,-0.004922,2.214163,3.141064,3.141431,3.141132
5.368000,0.005926,-0.004697,2.215122,3.141064,3.141431,3.141132
5.368000,0.005767,-0.004480,2.216103,3.141064,3.141431,3.141132
5.370000,0.005604,-0.004269,2.217105,3.141064,3.141431,3.141132
5.372000,0.005439,-0.004066,2.218128,3.141064,3.141431,3.141132
5.374000,0.005269,-0.003871,2.219174,3.141064,3.141431,3.141132
5.378000,0.005097,-0.003682,2.220242,3.141064,3.141431,3.141132
5.380000,0.004922,-0.003501,2.221333,3.141064,3.141431,3.141132
5.380000,0.004743,-0.003327,2.222447,3.141064,3.141431,3.141132
5.382000,0.004562,-0.003161,2.223584,3.141064,3.141431,3.141132
5.384000,0.004379,-0.003001,2.224745,3.141064,3.141431,3.141132
5.388000,0.004193,-0.002849,2.225930,3.141064,3.141431,3.141132
5.388000,0.004006,-0.002703,2.227133,3.141064,3.141431,3.141132
5.390000,0.003817,-0.002565,2.228353,3.141064,3.141431,3.141132
5.392000,0.003627,-0.002434,2.229590,3.141064,3.141431,3.141132
5.396000,0.003436,-0.002310,2.230845,3.141064,3.141431,3.141132
5.396000,0.003243,-0.002192,2.232119,3.141064,3.141431,3.141132
5.398000,0.003050,-0.002082,2.233414,3.141064,3.141431,3.141132
5.400000,0.002854,-0.001977,2.234730,3.141064,3.141431,3.141132
5.404000,0.002658,-0.001879,2.236070,3.141064,3.141431,3.141132
5.406000,0.002461,-0.001787,2.237434,3.141064,3.141431,3.141132
5.406000,0.002262,-0.001702,2.238822,3.141064,3.141431,3.141132
5.408000,0.002063,-0.001622,2.240235,3.141064,3.141431,3.141132
5.410000,0.001863,-0.001548,2.241675,3.141064,3.141431,3.141132
5.414000,0.001664,-0.001480,2.243126,3.141064,3.141431,3.141132
5.416000,0.001465,-0.001418,2.244589,3.141064,3.141431,3.141132
5.416000,0.001268,-0.001361,2.246064,3.141064,3.141431,3.141132
5.418000,0.001070,-0.001310,2.247555,3.141064,3.141431,3.141132
5.420000,0.000873,-0.001264,2.249065,3.141064,3.141431,3.141132
5.424000,0.000676,-0.001223,2.250598,3.141064,3.141431,3.141132
5.426000,0.000478,-0.001186,2.252157,3.141064,3.141431,3.141132
5.426000,0.000280,-0.001154,2.253745,3.141064,3.141431,3.141132
5.428000,0.000081,-0.001126,2.255365,3.141064,3.141431,3.141132
5.432000,3.141475,-3.140491,-0.884573,3.141064,3.141431,3.141132
5.434000,3.141276,-3.140511,-0.882883,3.141064,3.141431,3.141132
5.436000,3.141077,-3.140527,-0.881153,3.141064,3.141431,3.141132
5.436000,3.140876,-3.140540,-0.879382,3.141064,3.141431,3.141132
5.438000,3.140680,-3.140549,-0.877636,3.141064,3.141431,3.141132
5.442000,3.140471,-3.140293,-0.875970,3.141064,3.141431,3.141132
5.442000,3.140258,-3.139760,-0.874369,3.141064,3.141431,3.141132
5.444000,3.140053,-3.139066,-0.872942,3.141064,3.141431,3.141132
5.446000,3.139849,-3.138256,-0.871701,3.141064,3.141431,3.141132
5.450000,3.139639,-3.137367,-0.870656,3.141064,3.141431,3.141132
5.450000,3.139419,-3.136421,-0.869794,3.141064,3.141431,3.141132
5.452000,3.139187,-3.135433,-0.869098,3.141064,3.141431,3.141132
5.456000,3.138945,-3.134413,-0.868544,3.141064,3.141431,3.141132
5.458000,3.138683,-3.133380,-0.868112,3.141064,3.141431,3.141132
5.458000,3.138399,-3.132343,-0.867780,3.141064,3.141431,3.141132
5.460000,3.138091,-3.131313,-0.867527,3.141064,3.141431,3.141132
5.464000,3.137762,-3.130290,-0.867317,3.141064,3.141431,3.141132
5.464000,3.137410,-3.129284,-0.867132,3.141064,3.141431,3.141132
5.466000,3.137035,-3.128300,-0.866959,3.141064,3.141431,3.141132
5.470000,3.136640,-3.127347,-0.866788,3.141064,3.141431,3.141132
5.472000,3.136225,-3.126431,-0.866614,3.141064,3.141431,3.141132
5.472000,3.135793,-3.125558,-0.866432,3.141064,3.141431,3.141132
5.476000,3.135345,-3.124731,-0.866238,3.141064,3.141431,3.141132
5.478000,3.134885,-3.123955,-0.866030,3.141064,3.141431,3.141132
